t,DNI,t_ambt,Wt,Qt,GHI,day,SF,DHI
0,0,24.69,0.74,0,0,1,0.514482694,0
1,0,24.52,0.7,0,0,1,0.16620863,0
2,0,24.4,0.65,0,0,1,0.25342147,0
3,0,24.2,0.71,0,0,1,0.956635232,0
4,0,23.9,0.88,0,0,1,0.530485103,0
5,0,23.7,0.95,0,0,1,0.613528678,0
6,0,23.8,0.86,0,98.4,1,0.376845668,57.4
7,5.56,24.85,0.33,0,422.4,1,0.853560939,246.4
8,96.7,26.04,0.34,0,760.8,1,0.71650027,443.8
9,209.35,27.01,0.65,0,992.4,1,0.54039313,578.9
10,303.5,27.56,0.85,0,1153.2,1,0.683327163,672.7
11,362.95,27.98,0.94,0,1.236,1,0.700992401,0.721
12,433.62,28.3,0.93,0,1.2312,1,0.634955581,0.7182
13,644.13,28.43,0.84,0,1142.4,1,0.869044686,666.4
14,806.57,28.25,0.6,0,976.8,1,0.878485545,569.8
15,401.54,27.72,0.33,0,742.8,1,0.914020494,433.3
16,396.45,27.15,0.15,0,440.4,1,0.215874093,256.9
17,271.54,26.65,0.27,0,147.6,1,0.696479415,86.1
18,62.42,26.03,0.59,0,0,1,0.145386324,0
19,0,25.46,0.86,0,0,1,0.077564709,0
20,0,24.96,0.94,0,0,1,0.282804782,0
21,0,24.57,0.84,0,0,1,0.299908097,0
22,0,24.4,0.65,0,0,1,0.951735823,0
23,0,24.26,0.69,0,0,1,0.889262359,0
24,0,24.08,0.71,0,0,2,0.223918548,0
25,0,23.86,0.7,0,0,2,0.918828266,0
26,0,23.63,0.69,0,0,2,0.205392797,0
27,0,23.4,0.66,0,0,2,0.700188492,0
28,0,23.16,0.63,0,0,2,0.313959778,0
29,0,22.9,0.62,0,0,2,0.344124768,0
30,0,23.56,0.62,0,98.4,2,0.48254294,57.4
31,3.47,24.73,0.63,0,422.4,2,0.494334723,246.4
32,62.8,25.8,0.71,0,760.8,2,0.010152657,443.8
33,225.46,26.98,0.72,0,992.4,2,0.612886014,578.9
34,361.16,27.9,0.71,0,1153.2,2,0.697002784,672.7
35,500.59,28.51,0.69,0,1.236,2,0.007633905,0.721
36,638.78,28.82,0.65,0,1.2312,2,0.506388611,0.7182
37,650.6,28.8,0.62,0,1142.4,2,0.892322735,666.4
38,483.65,28.54,0.6,0,976.8,2,0.214770681,569.8
39,686.81,28.1,0.51,0,742.8,2,0.2061631,433.3
40,552.81,27.56,0.33,0,440.4,2,0.72809158,256.9
41,335.8,26.87,0.37,0,147.6,2,0.689988818,86.1
42,16.64,26.36,0.71,0,0,2,0.750001605,0
43,0,26.01,0.91,0,0,2,0.294502868,0
44,0,25.59,1.07,0,0,2,0.114901265,0
45,0,25.19,1.19,0,0,2,0.693539236,0
46,0,24.71,1.3,0,0,2,0.123309997,0
47,0,24.23,1.37,0,0,2,0.298305058,0
48,0,23.79,1.34,0,0,3,0.23638453,0
49,0,23.52,1.15,0,0,3,0.645241484,0
50,0,23.37,1.03,0,0,3,0.505429375,0
51,0,23.3,1.03,0,0,3,0.68421492,0
52,0,23.39,1.06,0,0,3,0.148439515,0
53,0,23.61,0.86,0,0,3,0.112506437,0
54,0,23.88,0.65,0,98.4,3,0.678086894,57.4
55,4.88,24.65,0.32,0,422.4,3,0.902990514,246.4
56,119.17,25.82,0.4,0,760.8,3,0.000152914,443.8
57,293.23,27.05,0.66,0,992.4,3,0.220160984,578.9
58,498.98,28.07,0.81,0,1153.2,3,0.346982653,672.7
59,677.56,28.62,0.81,0,1.236,3,0.588323097,0.721
60,696.79,28.86,0.72,0,1.2312,3,0.670366405,0.7182
61,730.85,28.88,0.62,0,1142.4,3,0.629386283,666.4
62,850.23,28.69,0.54,0,976.8,3,0.227475428,569.8
63,781.41,28.23,0.39,0,742.8,3,0.879743859,433.3
64,595.69,27.59,0.3,0,440.4,3,0.20586291,256.9
65,311.13,26.86,0.44,0,147.6,3,0.753187752,86.1
66,19.93,25.87,1.01,0,0,3,0.057705822,0
67,0,25.18,1.08,0,0,3,0.063602228,0
68,0,24.9,0.75,0,0,3,0.475189364,0
69,0,24.79,0.74,0,0,3,0.051870343,0
70,0,24.58,0.65,0,0,3,0.197451031,0
71,0,24.3,0.56,0,0,3,0.414402656,0
72,0,24.01,0.92,0,0,4,0.586458839,0
73,0,23.8,1.06,0,0,4,0.390415111,0
74,0,23.65,1.16,0,0,4,0.368715973,0
75,0,23.53,1.18,0,0,4,0.782914313,0
76,0,23.27,1.26,0,0,4,0.985905404,0
77,0,22.98,1.09,0,0,4,0.644594722,0
78,0,23.71,0.76,0,98.4,4,0.086877903,57.4
79,3.95,25.04,0.6,0,422.4,4,0.380216874,246.4
80,103.02,26.3,0.65,0,760.8,4,0.202017789,443.8
81,266.9,27.37,0.74,0,992.4,4,0.468796877,578.9
82,428.87,28.23,0.75,0,1153.2,4,0.503684815,672.7
83,607.76,28.82,0.68,0,1.236,4,0.036161785,0.721
84,698.72,29.14,0.55,0,1.2312,4,0.28481896,0.7182
85,735.36,29.22,0.44,0,1142.4,4,0.902766601,666.4
86,727.79,28.91,0.37,0,976.8,4,0.908751889,569.8
87,666.28,28.4,0.29,0,742.8,4,0.416687329,433.3
88,461.98,28.1,0.33,0,440.4,4,0.649118123,256.9
89,305.1,27.73,0.47,0,147.6,4,0.051935303,86.1
90,12.6,27.03,0.52,0,0,4,0.923969765,0
91,0,26.53,0.81,0,0,4,0.876294485,0
92,0,26.03,1.01,0,0,4,0.50607269,0
93,0,25.48,1.18,0,0,4,0.819993239,0
94,0,25.12,1.21,0,0,4,0.44900289,0
95,0,24.96,1.12,0,0,4,0.561207744,0
96,0,24.81,1.01,0,0,5,0.631195059,0
97,0,24.62,0.94,0,0,5,0.998175946,0
98,0,24.3,0.97,0,0,5,0.018412806,0
99,0,23.97,1.02,0,0,5,0.063774317,0
100,0,23.72,1.03,0,0,5,0.305284139,0
101,0,23.55,1.01,0,0,5,0.379000633,0
102,0,23.69,0.78,0,98.4,5,0.331605173,57.4
103,4.27,24.87,0.36,0,422.4,5,0.77531133,246.4
104,110.62,26.09,0.31,0,760.8,5,0.138474419,443.8
105,304.13,26.86,0.28,0,992.4,5,0.395574044,578.9
106,534.82,27.18,0.24,0,1153.2,5,0.582941122,672.7
107,619.34,27.35,0.18,0,1.236,5,0.669738176,0.721
108,816.5,27.49,0.13,0,1.2312,5,0.513379391,0.7182
109,757.23,27.69,0.15,0,1142.4,5,0.260182929,666.4
110,587.26,27.58,0.23,0,976.8,5,0.716680707,569.8
111,510.13,27.26,0.25,0,742.8,5,0.016040158,433.3
112,386.62,26.75,0.24,0,440.4,5,0.972179036,256.9
113,335.13,26.1,0.48,0,147.6,5,0.060796545,86.1
114,55.64,25.24,0.95,0,0,5,0.517955429,0
115,0,24.7,0.97,0,0,5,0.508726349,0
116,0,24.44,0.68,0,0,5,0.134398812,0
117,0,24.31,0.7,0,0,5,0.778602556,0
118,0,24.15,0.63,0,0,5,0.463426991,0
119,0,23.93,0.83,0,0,5,0.531835393,0
120,0,23.65,1.01,0,0,6,0.599705806,0
121,0,23.49,1.1,0,0,6,0.314357898,0
122,0,23.53,1.02,0,0,6,0.748390482,0
123,0,23.63,0.87,0,0,6,0.809065186,0
124,0,23.69,0.75,0,0,6,0.497257271,0
125,0,23.58,0.78,0,0,6,0.367370773,0
126,0,23.58,0.82,0,98.4,6,0.583113403,57.4
127,3.82,24.65,0.48,0,422.4,6,0.863883893,246.4
128,75.63,25.8,0.29,0,760.8,6,0.528391435,443.8
129,271.8,26.87,0.22,0,992.4,6,0.412076396,578.9
130,425.44,27.71,0.12,0,1153.2,6,0.055287068,672.7
131,475.4,28.55,0.18,0,1.236,6,0.912863886,0.721
132,653.88,29.05,0.25,0,1.2312,6,0.811467269,0.7182
133,775.25,29.15,0.25,0,1142.4,6,0.523348959,666.4
134,806.27,28.95,0.23,0,976.8,6,0.243096483,569.8
135,716.59,28.5,0.17,0,742.8,6,0.531937751,433.3
136,615.68,27.95,0.1,0,440.4,6,0.747180544,256.9
137,358.02,27.44,0.29,0,147.6,6,0.92592476,86.1
138,5.09,27.2,0.42,0,0,6,0.832074201,0
139,0,26.69,0.48,0,0,6,0.092341935,0
140,0,26.05,0.74,0,0,6,0.41709416,0
141,0,25.54,0.99,0,0,6,0.188217369,0
142,0,25.26,1.03,0,0,6,0.030644057,0
143,0,25.1,0.96,0,0,6,0.72414009,0
144,0,24.88,0.9,0,0,7,0.77099744,0
145,0,24.48,0.98,0,0,7,0.160787313,0
146,0,24.01,1.11,0,0,7,0.260900033,0
147,0,23.62,1.21,0,0,7,0.519866644,0
148,0,23.42,1.24,0,0,7,0.456166483,0
149,0,23.28,1.26,0,0,7,0.217236639,0
150,0,23.68,0.89,0,98.4,7,0.837155348,57.4
151,2.14,24.57,0.52,0,422.4,7,0.173990029,246.4
152,54.52,25.37,0.26,0,760.8,7,0.959091561,443.8
153,143.96,26.11,0.34,0,992.4,7,0.657867002,578.9
154,189.92,26.61,0.38,0,1153.2,7,0.958802236,672.7
155,332.87,27.23,0.37,0,1.236,7,0.900879667,0.721
156,379.84,27.51,0.35,0,1.2312,7,0.046423165,0.7182
157,543.55,27.35,0.27,0,1142.4,7,0.057131457,666.4
158,628.83,26.83,0.14,0,976.8,7,0.544171674,569.8
159,184.65,26.38,0.07,0,742.8,7,0.059986469,433.3
160,223.91,26.01,0.07,0,440.4,7,0.090731085,256.9
161,99.52,25.43,0.2,0,147.6,7,0.150643674,86.1
162,72.02,25.2,0.36,0,0,7,0.670652733,0
163,0,24.95,0.48,0,0,7,0.458044054,0
164,0,24.7,0.58,0,0,7,0.043224356,0
165,0,24.32,0.78,0,0,7,0.722982415,0
166,0,23.73,1.08,0,0,7,0.008174948,0
167,0,23.24,1.2,0,0,7,0.958724661,0
168,0,23.05,1.09,0,0,8,0.344002373,0
169,0,22.9,0.93,0,0,8,0.070424066,0
170,0,22.87,0.75,0,0,8,0.8498117,0
171,0,22.79,0.73,0,0,8,0.71808428,0
172,0,22.64,0.64,0,0,8,0.414803923,0
173,0,22.53,0.87,0,0,8,0.680864496,0
174,0,23.26,0.68,0,98.4,8,0.580511732,57.4
175,2.34,24.48,0.45,0,422.4,8,0.187399153,246.4
176,60.73,25.56,0.55,0,760.8,8,0.219246979,443.8
177,186.07,26.76,0.52,0,992.4,8,0.004971794,578.9
178,287.54,27.54,0.41,0,1153.2,8,0.592635998,672.7
179,345.6,28.14,0.36,0,1.236,8,0.735479126,0.721
180,442.53,28.52,0.43,0,1.2312,8,0.506172111,0.7182
181,465.27,28.6,0.5,0,1142.4,8,0.755192993,666.4
182,569.45,28.44,0.52,0,976.8,8,0.425413238,569.8
183,620.61,28.09,0.43,0,742.8,8,0.194042358,433.3
184,522.77,27.55,0.2,0,440.4,8,0.425520162,256.9
185,362.8,26.42,0.4,0,147.6,8,0.803907732,86.1
186,24.36,25.88,0.48,0,0,8,0.051314021,0
187,0,25.66,0.52,0,0,8,0.549825494,0
188,0,25.31,0.66,0,0,8,0.189258623,0
189,0,24.84,0.86,0,0,8,0.293473232,0
190,0,24.38,1.01,0,0,8,0.099519872,0
191,0,23.92,1.11,0,0,8,0.346893202,0
192,0,23.5,1.18,0,0,9,0.479559739,0
193,0,23.13,1.24,0,0,9,0.667513088,0
194,0,22.83,1.27,0,0,9,0.742152679,0
195,0,22.58,1.3,0,0,9,0.407078999,0
196,0,22.3,1.32,0,0,9,0.534888254,0
197,0,21.99,1.33,0,0,9,0.765612618,0
198,0,22.94,0.82,0,98.4,9,0.76242805,57.4
199,1.19,24.83,0.59,0,422.4,9,0.455109333,246.4
200,25.54,26.1,0.65,0,760.8,9,0.154947687,443.8
201,159.93,27.18,0.65,0,992.4,9,0.819311729,578.9
202,368.56,27.98,0.66,0,1153.2,9,0.960751207,672.7
203,437.05,28.48,0.67,0,1.236,9,0.356905114,0.721
204,608.14,28.69,0.58,0,1.2312,9,0.706764778,0.7182
205,583.97,28.66,0.46,0,1142.4,9,0.401628474,666.4
206,618.21,28.48,0.35,0,976.8,9,0.094580387,569.8
207,443.67,28,0.27,0,742.8,9,0.468525302,433.3
208,293.09,27.41,0.31,0,440.4,9,0.904258461,256.9
209,274.9,26.45,0.35,0,147.6,9,0.010903893,86.1
210,40.58,25.29,0.86,0,0,9,0.382324414,0
211,0,24.55,0.97,0,0,9,0.609780351,0
212,0,24.08,0.76,0,0,9,0.486383669,0
213,0,23.84,0.62,0,0,9,0.74248991,0
214,0,23.58,0.58,0,0,9,0.334246944,0
215,0,23.31,0.6,0,0,9,0.432397768,0
216,0,23.15,0.69,0,0,10,0.82273854,0
217,0,23.05,0.73,0,0,10,0.73657492,0
218,0,22.89,0.72,0,0,10,0.761608199,0
219,0,22.7,0.7,0,0,10,0.642156789,0
220,0,22.58,0.59,0,0,10,0.634015701,0
221,0,22.41,0.57,0,0,10,0.519261528,0
222,0,23.01,0.57,0,98.4,10,0.863964518,57.4
223,1.31,23.97,0.38,0,422.4,10,0.82050982,246.4
224,37.84,24.87,0.53,0,760.8,10,0.836947044,443.8
225,104.37,25.73,0.56,0,992.4,10,0.374796612,578.9
226,94.81,26.44,0.57,0,1153.2,10,0.742754213,672.7
227,192.6,26.98,0.56,0,1.236,10,0.713859707,0.721
228,283.95,27.35,0.55,0,1.2312,10,0.003191906,0.7182
229,391.57,27.54,0.51,0,1142.4,10,0.061540298,666.4
230,480.69,27.41,0.45,0,976.8,10,0.993856578,569.8
231,493.02,26.9,0.38,0,742.8,10,0.379060845,433.3
232,413.53,26.15,0.33,0,440.4,10,0.622947835,256.9
233,328.16,25.37,0.36,0,147.6,10,0.367634819,86.1
234,93.35,24.62,0.56,0,0,10,0.986108186,0
235,0,24.23,0.74,0,0,10,0.592500093,0
236,0,24.04,0.73,0,0,10,0.283205516,0
237,0,23.78,0.65,0,0,10,0.24530183,0
238,0,23.5,0.65,0,0,10,0.191738558,0
239,0,23.25,0.59,0,0,10,0.498232202,0
240,0,23,0.56,0,0,11,0.453835202,0
241,0,22.73,0.56,0,0,11,0.111309993,0
242,0,22.51,0.89,0,0,11,0.648315844,0
243,0,22.33,1.08,0,0,11,0.909155131,0
244,0,22.3,1.17,0,0,11,0.716377316,0
245,0,22.33,1.14,0,0,11,0.87334008,0
246,0,22.78,0.8,0,98.4,11,0.32031616,57.4
247,2.34,23.63,0.41,0,422.4,11,0.795615604,246.4
248,41.27,24.37,0.27,0,760.8,11,0.636673494,443.8
249,97.86,24.87,0.24,0,992.4,11,0.02484121,578.9
250,141.39,25.33,0.2,0,1153.2,11,0.077690798,672.7
251,111.54,25.9,0.15,0,1.236,11,0.477354331,0.721
252,216.45,26.49,0.11,0,1.2312,11,0.963679188,0.7182
253,267.23,26.78,0.11,0,1142.4,11,0.80122242,666.4
254,301.78,26.73,0.14,0,976.8,11,0.837835278,569.8
255,655.35,26.41,0.09,0,742.8,11,0.253185663,433.3
256,496.22,25.97,0.04,0,440.4,11,0.729224027,256.9
257,303.66,25.37,0.08,0,147.6,11,0.085422832,86.1
258,78.77,25,0.29,0,0,11,0.25358115,0
259,0,24.69,0.45,0,0,11,0.861226054,0
260,0,24.37,0.6,0,0,11,0.90819161,0
261,0,24.05,0.74,0,0,11,0.178285943,0
262,0,23.72,0.87,0,0,11,0.146578537,0
263,0,23.43,0.95,0,0,11,0.758561858,0
264,0,23.13,1.04,0,0,12,0.987469394,0
265,0,22.78,1.16,0,0,12,0.686092352,0
266,0,22.35,1.33,0,0,12,0.07659048,0
267,0,22.01,1.43,0,0,12,0.001360581,0
268,0,21.9,1.43,0,0,12,0.816802885,0
269,0,21.91,1.39,0,0,12,0.979244545,0
270,0,22.67,0.87,0,98.4,12,0.920259538,57.4
271,2.42,23.9,0.31,0,422.4,12,0.344647383,246.4
272,67.75,25.06,0.26,0,760.8,12,0.694967664,443.8
273,212.84,25.97,0.32,0,992.4,12,0.641474264,578.9
274,373.55,26.98,0.24,0,1153.2,12,0.144345568,672.7
275,526.8,27.83,0.13,0,1.236,12,0.745572345,0.721
276,633.91,28.23,0.16,0,1.2312,12,0.642314418,0.7182
277,692.18,28.33,0.24,0,1142.4,12,0.145828456,666.4
278,660.79,28.12,0.27,0,976.8,12,0.750770657,569.8
279,583.59,27.69,0.27,0,742.8,12,0.470870281,433.3
280,479.05,27.16,0.21,0,440.4,12,0.545463854,256.9
281,320.52,26.45,0.28,0,147.6,12,0.001588279,86.1
282,80.18,25.76,0.74,0,0,12,0.640086419,0
283,0,25.11,1.07,0,0,12,0.94033797,0
284,0,24.53,1.25,0,0,12,0.160005638,0
285,0,24.03,1.3,0,0,12,0.587631679,0
286,0,23.73,0.88,0,0,12,0.897682274,0
287,0,23.72,0.67,0,0,12,0.798122642,0
288,0,23.55,0.67,0,0,13,0.96784795,0
289,0,23.38,0.63,0,0,13,0.863431194,0
290,0,23.19,0.58,0,0,13,0.578454132,0
291,0,22.97,0.61,0,0,13,0.5422689,0
292,0,22.76,0.88,0,0,13,0.18955446,0
293,0,22.59,0.95,0,0,13,0.357293255,0
294,0,22.94,0.68,0,98.4,13,0.365473341,57.4
295,1.49,23.73,0.41,0,422.4,13,0.608814726,246.4
296,49.78,24.53,0.17,0,760.8,13,0.182647175,443.8
297,164.26,25.3,0.32,0,992.4,13,0.431935258,578.9
298,273.37,25.99,0.37,0,1153.2,13,0.25497507,672.7
299,431.3,26.6,0.35,0,1.236,13,0.795982289,0.721
300,713.05,26.86,0.29,0,1.2312,13,0.297104972,0.7182
301,812.72,26.88,0.27,0,1142.4,13,0.057243438,666.4
302,703,26.78,0.23,0,976.8,13,0.292698469,569.8
303,526.8,26.5,0.15,0,742.8,13,0.988118138,433.3
304,437.83,26.13,0.07,0,440.4,13,0.703568562,256.9
305,313.6,25.6,0.21,0,147.6,13,0.17450638,86.1
306,94.82,25.15,0.59,0,0,13,0.916349046,0
307,0,24.59,0.93,0,0,13,0.073389454,0
308,0,24.04,1.17,0,0,13,0.562398914,0
309,0,23.6,1.31,0,0,13,0.031305184,0
310,0,23.26,1.33,0,0,13,0.642917012,0
311,0,23.02,1.09,0,0,13,0.824142703,0
312,0,22.99,0.72,0,0,14,0.837321428,0
313,0,23.01,0.72,0,0,14,0.642656925,0
314,0,22.94,0.69,0,0,14,0.03328014,0
315,0,22.84,0.61,0,0,14,0.139216051,0
316,0,22.69,0.84,0,0,14,0.502367276,0
317,0,22.64,1.06,0,0,14,0.992712823,0
318,0,23.07,0.74,0,98.4,14,0.890902045,57.4
319,0.84,24.09,0.41,0,422.4,14,0.972707023,246.4
320,29.12,25.15,0.37,0,760.8,14,0.790129703,443.8
321,127.78,26.14,0.61,0,992.4,14,0.117060829,578.9
322,292.99,26.89,0.73,0,1153.2,14,0.540047345,672.7
323,481.1,27.35,0.8,0,1.236,14,0.940465633,0.721
324,487.16,27.59,0.79,0,1.2312,14,0.179279504,0.7182
325,545.69,27.57,0.7,0,1142.4,14,0.106833217,666.4
326,717.51,27.44,0.58,0,976.8,14,0.99548508,569.8
327,586.76,27.17,0.41,0,742.8,14,0.849344326,433.3
328,571.97,26.64,0.24,0,440.4,14,0.365235094,256.9
329,340.42,26.08,0.46,0,147.6,14,0.762833635,86.1
330,95.32,25.54,0.82,0,0,14,0.273647728,0
331,0,24.99,1.1,0,0,14,0.337782666,0
332,0,24.57,1.26,0,0,14,0.646555687,0
333,0,24.28,1.31,0,0,14,0.849196792,0
334,0,24.18,1.27,0,0,14,0.154726257,0
335,0,24.13,1.16,0,0,14,0.729026814,0
336,0,23.89,1.16,0,0,15,0.9331535,0
337,0,23.67,1.15,0,0,15,0.022549568,0
338,0,23.36,1.23,0,0,15,0.831444676,0
339,0,23,1.29,0,0,15,0.156259293,0
340,0,22.94,1.09,0,0,15,0.941067405,0
341,0,22.93,1.08,0,0,15,0.639459485,0
342,0,23.21,0.78,0,98.4,15,0.552508241,57.4
343,2.35,24.05,0.62,0,422.4,15,0.266852883,246.4
344,103.79,24.76,0.42,0,760.8,15,0.816375616,443.8
345,270.56,25.7,0.42,0,992.4,15,0.253350114,578.9
346,363.34,26.24,0.6,0,1153.2,15,0.822815598,672.7
347,494.99,26.52,0.63,0,1.236,15,0.236347884,0.721
348,538.52,26.69,0.57,0,1.2312,15,0.139398937,0.7182
349,692.27,26.71,0.45,0,1142.4,15,0.363914836,666.4
350,530.88,26.6,0.29,0,976.8,15,0.932805685,569.8
351,354.89,26.34,0.19,0,742.8,15,0.709001264,433.3
352,291.54,26.01,0.18,0,440.4,15,0.133914507,256.9
353,230.51,25.73,0.44,0,147.6,15,0.784155971,86.1
354,127.33,25.22,0.79,0,0,15,0.737696406,0
355,0,24.62,1.04,0,0,15,0.942668623,0
356,0,24.12,1.2,0,0,15,0.348450232,0
357,0,23.78,1.24,0,0,15,0.374534643,0
358,0,23.46,1.22,0,0,15,0.422751212,0
359,0,23.18,1.19,0,0,15,0.842015345,0
360,0,22.99,0.97,0,0,16,0.203061964,0
361,0,22.94,0.66,0,0,16,0.475601416,0
362,0,22.86,0.68,0,0,16,0.747979586,0
363,0,22.69,0.67,0,0,16,0.911330234,0
364,0,22.52,0.59,0,0,16,0.682776338,0
365,0,22.37,0.97,0,0,16,0.105956207,0
366,0,22.71,0.68,0,98.4,16,0.360934318,57.4
367,0.5,23.38,0.44,0,422.4,16,0.081916083,246.4
368,15.58,24.26,0.29,0,760.8,16,0.03222886,443.8
369,51.03,24.87,0.37,0,992.4,16,0.354602599,578.9
370,94.76,25.11,0.44,0,1153.2,16,0.659209695,672.7
371,116.73,25.36,0.52,0,1.236,16,0.571882291,0.721
372,160.46,25.51,0.6,0,1.2312,16,0.685034909,0.7182
373,130.86,25.55,0.67,0,1142.4,16,0.007028216,666.4
374,110.53,25.52,0.72,0,976.8,16,0.958751645,569.8
375,232.52,25.32,0.67,0,742.8,16,0.775971269,433.3
376,235.44,24.93,0.48,0,440.4,16,0.227674619,256.9
377,162.43,24.43,0.35,0,147.6,16,0.335089169,86.1
378,76.89,23.76,0.75,0,0,16,0.871409561,0
379,0,23.38,0.89,0,0,16,0.888747006,0
380,0,23.14,1.04,0,0,16,0.135619855,0
381,0,23.07,1.03,0,0,16,0.48102708,0
382,0,23.03,0.99,0,0,16,0.098975295,0
383,0,22.94,0.92,0,0,16,0.692457214,0
384,0,22.78,0.92,0,0,17,0.027910078,0
385,0,22.53,0.98,0,0,17,0.863700366,0
386,0,22.25,1.07,0,0,17,0.040219396,0
387,0,21.96,1.14,0,0,17,0.217261208,0
388,0,21.89,1.1,0,0,17,0.518564733,0
389,0,22.04,0.95,0,0,17,0.633017702,0
390,0,22.48,0.55,0,98.4,17,0.100253672,57.4
391,1.14,23.27,0.09,0,422.4,17,0.183828698,246.4
392,31.02,24.33,0.1,0,760.8,17,0.41355679,443.8
393,69.25,25.79,0.2,0,992.4,17,0.26738521,578.9
394,172.99,26.96,0.26,0,1153.2,17,0.97386386,672.7
395,158.71,27.55,0.39,0,1.236,17,0.939108197,0.721
396,127.6,27.59,0.48,0,1.2312,17,0.724247592,0.7182
397,170.47,27.19,0.5,0,1142.4,17,0.829118849,666.4
398,152.92,26.82,0.44,0,976.8,17,0.084886509,569.8
399,89.3,26.46,0.34,0,742.8,17,0.243773594,433.3
400,154.46,25.88,0.23,0,440.4,17,0.383348569,256.9
401,183.23,25.23,0.21,0,147.6,17,0.56279659,86.1
402,116.7,24.62,0.57,0,0,17,0.510521363,0
403,0,24.13,0.86,0,0,17,0.791694102,0
404,0,23.68,1.04,0,0,17,0.122278538,0
405,0,23.3,1.12,0,0,17,0.560222309,0
406,0,23.03,1.13,0,0,17,0.219645132,0
407,0,22.81,1.12,0,0,17,0.019730864,0
408,0,22.65,1.1,0,0,18,0.247627363,0
409,0,22.52,1.09,0,0,18,0.79770649,0
410,0,22.3,1.14,0,0,18,0.442325043,0
411,0,21.99,1.24,0,0,18,0.029998405,0
412,0,21.73,1.29,0,0,18,0.493248742,0
413,0,21.65,1.08,0,0,18,0.377423181,0
414,0,22.65,0.72,0,98.4,18,0.445035488,57.4
415,1.19,24.33,0.42,0,422.4,18,0.257397781,246.4
416,34.01,26,0.35,0,760.8,18,0.6462037,443.8
417,112.82,27.44,0.27,0,992.4,18,0.050761847,578.9
418,141.18,28.46,0.27,0,1153.2,18,0.234772794,672.7
419,242.9,29.11,0.36,0,1.236,18,0.305814502,0.721
420,390.82,29.41,0.43,0,1.2312,18,0.6446861,0.7182
421,661.9,29.39,0.48,0,1142.4,18,0.767257324,666.4
422,766.71,29.1,0.47,0,976.8,18,0.405596293,569.8
423,658.16,28.55,0.36,0,742.8,18,0.4651539,433.3
424,543.77,27.77,0.14,0,440.4,18,0.211504616,256.9
425,365.42,26.67,0.24,0,147.6,18,0.738240519,86.1
426,103.53,25.82,0.51,0,0,18,0.198316922,0
427,0,25.34,0.82,0,0,18,0.945756955,0
428,0,24.79,1.04,0,0,18,0.219936573,0
429,0,24.37,1.14,0,0,18,0.275265273,0
430,0,24.18,1.12,0,0,18,0.576122931,0
431,0,24.08,1.03,0,0,18,0.913148783,0
432,0,24.04,0.9,0,0,19,0.965755365,0
433,0,23.93,0.82,0,0,19,0.655982458,0
434,0,23.65,0.9,0,0,19,0.613169788,0
435,0,23.24,1.08,0,0,19,0.569097498,0
436,0,22.9,1.21,0,0,19,0.52937894,0
437,0,22.64,1.29,0,0,19,0.003143512,0
438,0,23.1,0.81,0,98.4,19,0.399066763,57.4
439,0.84,24.06,0.37,0,422.4,19,0.790370472,246.4
440,43.69,24.76,0.18,0,760.8,19,0.703919403,443.8
441,145.52,25.3,0.39,0,992.4,19,0.009733996,578.9
442,158.28,25.62,0.49,0,1153.2,19,0.903797338,672.7
443,253.82,25.94,0.49,0,1.236,19,0.80937381,0.721
444,363.44,26.22,0.43,0,1.2312,19,0.525739538,0.7182
445,532.68,26.39,0.38,0,1142.4,19,0.20187709,666.4
446,325.48,26.43,0.2,0,976.8,19,0.401948171,569.8
447,392.56,26.35,0.03,0,742.8,19,0.407658845,433.3
448,375.41,26.05,0.14,0,440.4,19,0.992870258,256.9
449,313.93,25.72,0.18,0,147.6,19,0.76036862,86.1
450,111.11,25.48,0.12,0,0,19,0.69229982,0
451,0,25.08,0.58,0,0,19,0.510320042,0
452,0,24.49,0.97,0,0,19,0.331361061,0
453,0,23.94,1.21,0,0,19,0.632524,0
454,0,23.66,1.26,0,0,19,0.505479048,0
455,0,23.59,1.21,0,0,19,0.920591109,0
456,0,23.53,1.14,0,0,20,0.351555226,0
457,0,23.37,1.14,0,0,20,0.653915872,0
458,0,23.09,1.22,0,0,20,0.916222846,0
459,0,22.8,1.29,0,0,20,0.667842398,0
460,0,22.69,1.29,0,0,20,0.252219891,0
461,0,22.67,1.24,0,0,20,0.074043937,0
462,0,23.12,0.94,0,98.4,20,0.087590934,57.4
463,0.99,24.23,0.34,0,422.4,20,0.271812227,246.4
464,26.54,25.18,0.13,0,760.8,20,0.901089086,443.8
465,74.72,25.84,0.16,0,992.4,20,0.356651512,578.9
466,140.2,26.48,0.14,0,1153.2,20,0.104755793,672.7
467,264.97,27.21,0.23,0,1.236,20,0.242134408,0.721
468,344.42,27.79,0.28,0,1.2312,20,0.754485064,0.7182
469,626.19,27.87,0.28,0,1142.4,20,0.723509687,666.4
470,857.02,27.65,0.25,0,976.8,20,0.641094282,569.8
471,719.12,27.14,0.11,0,742.8,20,0.549423965,433.3
472,563.71,26.53,0.27,0,440.4,20,0.529951029,256.9
473,300.08,25.86,0.45,0,147.6,20,0.869963143,86.1
474,99.94,25.37,0.82,0,0,20,0.002555314,0
475,0,24.8,1.1,0,0,20,0.832598493,0
476,0,24.26,1.29,0,0,20,0.094265293,0
477,0,23.88,1.3,0,0,20,0.133184725,0
478,0,23.64,1.25,0,0,20,0.990731726,0
