t,demand
700,16182.2
701,16826.6
702,17021
703,17439.5
704,19945.1
705,22759.6
706,23641.2
707,21809.3
708,22342.7
709,20750.1
710,22405.7
711,24637.8
712,24569.9
713,23576.8
714,23659.9
715,24166.3
716,22914.5
717,22171.1
718,21677.4
719,20627.8
720,19594.1
721,18743.8
722,18007.7
723,17475.3
724,17213
725,17200.4
726,16895.3
727,16869.5
728,19247
729,21841.1
730,23105.9
731,23321.1
732,22417.9
733,20993.7
734,23141.1
735,25170.9
736,25163.3
737,24336.3
738,24167.8
739,24790.6
740,23394.4
741,22329.1
742,21899.3
743,21056.3
744,20165.4
745,19281
746,18546.9
747,18076.8
748,17681.5
749,17546.9
750,17492.2
751,18072.7
752,20472.6
753,23355.8
754,24447.8
755,24440.5
756,23211
757,22187.5
758,23144.5
759,25057.6
760,25229.5
761,24465.6
762,24429.2
763,24862.3
764,23743.2
765,22844.1
766,22379.2
767,21119.4
768,19973.3
769,19153.7
770,18332.2
771,17837.4
772,17544.5
773,17339.8
774,17320.2
775,17855
776,20225
777,22943.1
778,23768.1
779,24163.7
780,23254.6
781,21876.7
782,23123.4
783,25071.5
784,25119.1
785,24081.1
786,23704.7
787,24262
788,22749.7
789,21752.5
790,21346.1
791,20739.2
792,19748.8
793,19063.4
794,18391.1
795,17827.3
796,17636.3
797,17417.5
798,17268.9
799,17260.4
800,19066.5
801,21949
802,23060.4
803,23373.3
804,22567.6
805,20732
806,21221.1
807,23257.9
808,23263
809,22458
810,22950.1
811,23838.4
812,22513.8
813,21499.3
814,21011.1
815,19990.6
816,19237.5
817,17333.4
818,17337.8
819,16858.6
820,16911.5
821,16736
822,16486.8
823,16421.7
824,17307.3
825,19205.5
826,20455.1
827,20674.2
828,20449.5
829,19116.4
830,19192.6
831,19284.7
832,18576.9
833,20055.2
834,21110
835,22271.4
836,21326.1
837,21182.7
838,20902.4
839,19894.7
840,18995.2
841,18191.8
842,17450.8
843,16975.8
844,16410.2
845,16405.6
846,16510.9
847,16569.2
848,19347.8
849,22315
850,23402.4
851,23875.7
852,22902.1
853,21666.5
854,22880.6
855,24967.3
856,25027.2
857,24155.6
858,23583.8
859,24191
860,23088.3
861,22125.9
862,21321.6
863,20364.9
864,19288.8
865,18516.6
866,17848.6
867,17443.6
868,17178.1
869,17064.3
870,17162.3
871,17688
872,18837.9
873,21117.3
874,22279.2
875,22600.9
876,21405
877,21641.8
878,21704.9
879,22877.5
880,24239.8
881,23902.6
882,23479.4
883,24030.6
884,22584.4
885,21734.3
886,21278
887,20338.6
888,19358.4
889,18547
890,17956.6
891,17517
892,17306.5
893,17315
894,17431.4
895,17963.6
896,20373.5
897,23248.6
898,24216
899,24474.8
900,23453.9
901,22355.8
902,23501.9
903,25266.3
904,25295.9
905,24524.7
906,24024.6
907,24794.2
908,23154.4
909,22220.9
910,21804.6
911,20736.3
912,19293.2
913,18331.1
914,17734.2
915,17084.2
916,16805.1
917,16702.4
918,17094
919,17249.3
920,19219.4
921,22380.6
922,23658
923,24253.1
924,23199.2
925,22186.3
926,23237.5
927,24967.7
928,24967.6
929,24283.2
930,23499.4
931,24098.2
932,22964
933,22093.8
934,21477.5
935,20653.3
936,19416.8
937,18659.9
938,18064.4
939,17053.7
940,16500.4
941,16632.3
942,16965
943,15655.5
944,17479.5
945,19411.1
946,22252.2
947,23466.3
948,22344.8
949,21010.1
950,22119.5
951,24457.1
952,24621.8
