t,demand
1920,1262.8
1921,1232.5
1922,1210.7
1923,1205.9
1924,1227.4
1925,1170.6
1926,1153.6
1927,1189.7
1928,1240.3
1929,1296.3
1930,1321.7
1931,1351.6
1932,1359.9
1933,1375.6
1934,1364.9
1935,1372.1
1936,1303.2
1937,1310
1938,1576.6
1939,1578.6
1940,1514.3
1941,1448.4
1942,1372.6
1943,1301.1
1944,1255.8
1945,1230.4
1946,1218.8
1947,1198.5
1948,1200.1
1949,1157.6
1950,1128
1951,1217.9
1952,1296.9
1953,1328.3
1954,1324.9
1955,1350.6
1956,1375.8
1957,1400.4
1958,1399
1959,1402.4
1960,1314
1961,1337.3
1962,1535
1963,1520.1
1964,1491.6
1965,1447.5
1966,1395.9
1967,1368.5
1968,1333.3
1969,1299.6
1970,1267
1971,1232.7
1972,1223.7
1973,1180.7
1974,1171.6
1975,1167.9
1976,1160.3
1977,1171.7
1978,1198.5
1979,1210
1980,1244.5
1981,1270.6
1982,1285
1983,1305
1984,1326.3
1985,1350.3
1986,1555.9
1987,1514.9
1988,1495.9
1989,1448.7
1990,1410
1991,1354.2
1992,1299.6
1993,1278.9
1994,1242.1
1995,1205.5
1996,1218.1
1997,1166.4
1998,1187.7
1999,1246
2000,1289.2
2001,1290.7
2002,1290.8
2003,1241.3
2004,1188.1
2005,1187.1
2006,1168.3
2007,1118.8
2008,1156.8
2009,1277.9
2010,1498.6
2011,1475.5
2012,1486.7
2013,1468.7
2014,1392.2
2015,1338
2016,1294.4
2017,1259.9
2018,1241.5
2019,1212.9
2020,1217.9
2021,1187.4
2022,1168.5
2023,1237.1
2024,1276.2
2025,1274.9
2026,1290.7
2027,1314.3
2028,1300.4
2029,1312.9
2030,1318.1
2031,1329.4
2032,1301.9
2033,1349.1
2034,1561.9
2035,1528.9
2036,1525
2037,1505.8
2038,1467.6
2039,1403.7
2040,1354.3
2041,1292.8
2042,1264.9
2043,1226.9
2044,1259.6
2045,1188.7
2046,1139.3
2047,1182.6
2048,1218.9
2049,1216.8
2050,1243.3
2051,1266.2
2052,1323.7
2053,1357.9
2054,1372.6
2055,1368.8
2056,1294.5
2057,1327.4
2058,1552
2059,1517.9
2060,1485.5
2061,1482.3
2062,1400.5
2063,1330.2
2064,1297.4
2065,1270.2
2066,1247.4
2067,1216.4
2068,1257.3
2069,1184.8
2070,1193.6
2071,1217.8
2072,1260.2
2073,1290.8
2074,1290.3
2075,1315.2
2076,1304.6
2077,1311.2
2078,1336.4
2079,1300.9
2080,1336.6
2081,1406.1
2082,1615.4
2083,1595.7
2084,1526.5
2085,1488.6
2086,1422.7
2087,1363.2
2088,1317.3
2089,1281.1
2090,1253.9
2091,1228.7
2092,1257.9
2093,1202.3
2094,1174.1
2095,1213.9
2096,1226.3
2097,1228.4
2098,1255.7
2099,1256.6
2100,1229.7
2101,1244.8
2102,1265.7
2103,1278
2104,1246.3
2105,1292
2106,1495.9
2107,1505.9
2108,1506.9
2109,1490.4
2110,1433.7
2111,1373.2
2112,1327.1
2113,1302.5
2114,1278
2115,1251.4
2116,1275.8
2117,1178.3
2118,1142.3
2119,1152.6
2120,1192
2121,1168.6
2122,1183.9
2123,1181.4
2124,1166.9
2125,1187.5
2126,1189
2127,1177.2
2128,1194.7
2129,1272.9
2130,1487.5
2131,1475.8
2132,1455.9
2133,1422
2134,1366.3
2135,1319.1
2136,1268.4
2137,1232.8
2138,1208.2
2139,1187.8
2140,1213.2
2141,1147.7
2142,1118.2
2143,1152.6
2144,1183.1
2145,1213.8
2146,1242.3
2147,1249.1
2148,1252.7
2149,1269.9
2150,1275.7
2151,1327.5
2152,1275.4
2153,1330.1
2154,1531.7
2155,1486.5
2156,1445.6
2157,1438.2
2158,1394.6
2159,1334.6
2160,1265.3
2161,1221.8
2162,1180.3
2163,1158.1
2164,1164
2165,1064
2166,1079.6
2167,1164.2
2168,1226.4
2169,1245.3
2170,1227.8
2171,1207
2172,1162.2
2173,1167.7
2174,1169.7
2175,1155.3
2176,1156.8
2177,1218.7
2178,1450.9
2179,1435.1
2180,1425.3
2181,1370.7
2182,1287.4
2183,1208.7
2184,1174.6
2185,1145.5
2186,1116.2
2187,1101.7
2188,1151.2
2189,1053
2190,1049.9
2191,1142
2192,1213.4
2193,1272
2194,1328.7
2195,1339.9
2196,1371.6
2197,1387.2
2198,1382.1
2199,1306
2200,1283.2
2201,1279.7
2202,1494.9
2203,1492.5
2204,1468.2
2205,1408.8
2206,1322.3
2207,1246.6
2208,1200.5
2209,1186
2210,1149.7
2211,1123.5
2212,1165.7
2213,1065.6
2214,1057.7
2215,1143.7
2216,1214.5
2217,1305.9
2218,1327
2219,1316.3
2220,1336
2221,1390.5
2222,1384.3
2223,1386.9
2224,1347.1
2225,1330.5
2226,1509.7
2227,1527.6
2228,1482.7
2229,1407.2
2230,1325.5
2231,1259.3
2232,1206.2
2233,1187.1
2234,1171.5
2235,1163.6
2236,1186
2237,1075.7
2238,1027.3
2239,1131.5
2240,1239.7
2241,1301.4
2242,1323.7
2243,1296.6
2244,1346
2245,1369.9
2246,1367.9
2247,1353.7
2248,1321.7
2249,1331.5
2250,1576.7
2251,1585.7
2252,1491.3
2253,1421.9
2254,1338.8
2255,1273.5
2256,1243.4
2257,1218.4
2258,1183.4
2259,1164.2
2260,1198.4
2261,1110.6
2262,1087.2
2263,1180.4
2264,1264.3
2265,1338.5
2266,1369.6
2267,1388.5
2268,1424.8
2269,1432.2
2270,1436.8
2271,1409.6
2272,1350.2
2273,1350.4
2274,1580.4
2275,1582
2276,1533.7
2277,1451.1
2278,1380.9
2279,1291.7
2280,1246.2
2281,1219.1
2282,1188.2
2283,1159.9
2284,1152.1
2285,1078.5
2286,1111
2287,1207
2288,1292.8
2289,1343.5
2290,1384.3
2291,1387.5
2292,1379.9
2293,1403.7
2294,1387.6
2295,1367.8
2296,1273.4
2297,1310.2
2298,1517
2299,1504.4
2300,1431.2
2301,1417.1
2302,1366.3
2303,1309.9
2304,1270.7
2305,1232.5
2306,1197.2
2307,1168.1
2308,1156.8
2309,1056.9
2310,955.7
2311,1124.5
2312,1182.1
2313,1225
2314,1205.2
2315,1230.9
2316,1242.6
2317,1233
2318,1252.9
2319,1257.4
2320,1239.9
2321,1247.2
2322,1486.5
2323,1488.4
2324,1453.2
2325,1435.6
2326,1379
2327,1330.2
2328,1297.5
2329,1260.2
2330,1230.1
2331,1188.4
2332,1178.6
2333,1112.8
2334,1139.3
2335,1200.3
2336,1271
2337,1297.8
2338,1279.8
2339,1243.8
2340,1200.8
2341,1213.5
2342,1204.5
2343,1193.5
2344,1184.1
2345,1284.1
2346,1505.3
2347,1520.7
2348,1476.5
2349,1424.1
2350,1349
2351,1299.2
2352,1258.4
2353,1220.9
2354,1199.8
2355,1180.2
2356,1196.3
2357,1092
2358,1094.4
2359,1173.6
2360,1260
2361,1337.3
2362,1382.6
2363,1388.2
2364,1451
2365,1439.6
2366,1425.3
2367,1416.2
2368,1374.5
2369,1363.8
2370,1570.9
2371,1590.4
2372,1502
2373,1454.1
2374,1376.6
2375,1310.7
2376,1272.1
2377,1260
2378,1232
2379,1201.5
2380,1218.9
2381,1119.4
2382,1110
2383,1191.3
2384,1277.1
2385,1325.1
2386,1357.2
2387,1375.5
2388,1389.5
2389,1398.2
2390,1393.1
2391,1419.9
2392,1339
2393,1318.8
2394,1547.2
2395,1538.1
2396,1514.5
2397,1454.9
2398,1398.3
2399,1325.9
2400,1280.7
2401,1239.5
2402,1204.8
2403,1186.7
2404,1197.9
2405,1100.3
2406,1088.4
2407,1178.9
2408,1265.7
2409,1311.8
2410,1361.7
2411,1372.5
2412,1417.2
2413,1452
2414,1439.3
2415,1377.3
2416,1329.4
2417,1376.6
2418,1607.6
2419,1553.5
2420,1508.4
2421,1459.9
2422,1386.2
2423,1324.1
2424,1279.9
2425,1252.2
2426,1224.3
2427,1201.8
2428,1242.3
2429,1127
2430,1111.1
2431,1187.3
2432,1287.9
2433,1348.9
2434,1350
2435,1349.5
2436,1381.2
2437,1404.5
2438,1374.3
2439,1359.5
2440,1342.9
2441,1318.1
2442,1545.1
2443,1528.5
2444,1507.4
2445,1453.9
2446,1374.5
2447,1322.4
2448,1284.8
2449,1261.3
2450,1235.1
2451,1207.1
2452,1239.3
2453,1119.9
2454,1088.1
2455,1174.4
2456,1261.1
2457,1296.2
2458,1331.5
2459,1368
2460,1403.8
2461,1426.7
2462,1426.5
2463,1391.6
2464,1367.9
2465,1357.6
2466,1530
2467,1508.7
2468,1460.2
2469,1446.8
2470,1393.1
2471,1342.5
2472,1307.7
2473,1275
2474,1231.7
2475,1219.1
2476,1219.1
2477,1112.1
2478,1132
2479,1118.9
2480,1143.1
2481,1189.6
2482,1227
2483,1244.4
2484,1260.5
2485,1269.3
2486,1305.3
2487,1286
2488,1251.9
2489,1295.5
2490,1493.5
2491,1486.3
2492,1472.3
2493,1457.7
2494,1422.4
2495,1334.5
2496,1298.2
2497,1273.6
2498,1228.7
2499,1209.5
2500,1198.5
2501,1074.6
2502,1116.7
2503,1166.7
2504,1205.9
2505,1234.3
2506,1238.6
2507,1203.7
2508,1171.6
2509,1185.1
2510,1199.8
2511,1174
2512,1163.5
2513,1234.4
2514,1462.4
2515,1466
2516,1467.7
2517,1432.9
2518,1371
2519,1309
2520,1266.4
2521,1247.2
2522,1213.5
2523,1195.1
2524,1198.3
2525,1070.5
2526,1075.5
2527,1166
2528,1235.6
2529,1309.5
2530,1372.2
2531,1314.7
2532,1370.7
2533,1418.7
2534,1411.7
2535,1358.1
2536,1294.2
2537,1296.6
2538,1513
2539,1508.7
2540,1494.4
2541,1464.7
2542,1399
2543,1327.2
2544,1294.7
2545,1264.4
2546,1235.5
2547,1215.4
2548,1213.5
2549,1088.1
2550,1066.1
2551,1147.1
2552,1226
2553,1288.2
2554,1318.7
2555,1308.4
2556,1345.5
2557,1395.4
2558,1375.7
2559,1333.1
2560,1253.3
2561,1264.6
2562,1524.1
2563,1528.7
2564,1513.8
2565,1445.1
2566,1368.1
2567,1296.8
2568,1262.4
2569,1233.6
2570,1196.9
2571,1175.8
2572,1174.7
2573,1054.5
2574,1060.2
2575,1138.6
2576,1211.7
2577,1276
2578,1317.9
2579,1350.6
2580,1409.2
2581,1454.8
2582,1410.2
2583,1370.3
2584,1316.7
2585,1309.3
2586,1554
2587,1566
2588,1545.3
2589,1508.5
2590,1453
2591,1394.4
2592,1351.1
2593,1318.9
2594,1300.6
2595,1273.1
2596,1265.5
2597,1121.9
2598,1113.4
2599,1182.4
2600,1247.6
2601,1303.9
2602,1334.9
2603,1373.6
2604,1426.5
2605,1447.9
2606,1412.2
2607,1363.5
2608,1324.1
2609,1342.7
2610,1584.3
2611,1596.9
2612,1590.8
2613,1534.3
2614,1441.7
2615,1386.4
2616,1357.5
2617,1333
2618,1317.2
2619,1293.5
2620,1275.1
2621,1133.2
2622,1107.8
2623,716.2
2624,821.8
2625,1356.9
2626,1393.4
2627,1378.3
2628,1428.9
2629,1445.6
2630,1415.8
2631,1361.9
2632,1357.7
2633,1396.4
2634,1609.7
2635,1585.6
2636,1553.8
2637,1530.1
2638,1469.8
2639,1404.1
2640,1375.8
2641,1341.9
2642,1317.4
2643,1307.7
2644,1290.3
2645,1171
2646,1153.2
2647,1165.8
2648,1181
2649,1211.6
2650,1237.1
2651,1233.3
2652,1254.7
2653,1281.3
2654,1300.3
2655,1266.9
2656,1224.2
2657,1302.3
2658,1503.3
2659,1473.9
2660,1466.4
2661,1475.1
2662,1422.1
2663,1379.2
2664,1356
2665,1330.7
2666,1295.1
2667,1267
2668,1247.9
2669,1120.2
2670,1147.5
2671,1190.5
2672,1238
2673,1273.7
2674,1271.1
2675,1247
2676,1152
2677,1184.2
2678,1173.9
2679,1163.4
2680,1186.9
2681,1242.6
2682,1472
2683,1501.3
2684,1488.6
2685,1462.9
2686,1376.9
2687,1320.4
2688,1291
2689,1268.5
2690,1227.8
2691,1206.2
2692,1208.6
2693,1082.7
2694,1076.7
2695,1190.6
2696,1280.3
2697,1329.1
2698,1361.4
2699,1418.4
2700,1453.4
2701,1474.8
2702,1464.9
2703,1376.7
2704,1314.9
2705,1410.1
2706,1533.4
2707,1544.4
2708,1540.5
2709,1505.3
2710,1460.8
2711,1392.5
2712,1346.3
2713,1314
2714,1285.8
2715,1263.2
2716,1250.5
2717,1125.2
2718,1105.2
2719,1166.6
2720,1248.7
2721,1328.2
2722,1353.8
2723,1344.8
2724,1418.8
2725,1473
2726,1446.9
2727,1405.4
2728,1330.7
2729,1329.6
2730,1554.8
2731,1544.8
2732,1538.6
2733,1505.2
2734,1451.3
2735,1364.2
2736,1327.8
2737,1303.9
2738,1274.3
2739,1256.9
2740,1252.3
2741,1153.4
2742,1119.7
2743,882
2744,836.5
2745,895.7
2746,924.3
2747,1033.6
2748,1491.3
2749,1531.1
2750,1498.8
2751,1432.9
2752,1341.1
2753,1340.3
2754,1525.7
2755,1561.8
2756,1542.5
2757,1515.8
2758,1436.7
2759,1376.5
2760,1334.9
2761,1312.7
2762,1282.4
2763,1244.1
2764,1227.5
2765,1104.7
2766,1106.5
2767,1206.5
2768,1298.1
2769,1356.3
2770,1379
2771,1390.3
2772,1433.2
2773,1462
2774,1460.5
2775,1412.9
2776,1333.6
2777,1330.5
2778,1512.9
2779,1550.3
2780,1533.5
2781,1488.3
2782,1416.1
2783,1356.1
2784,1301.5
2785,1258.4
2786,1228.1
2787,1201.7
2788,1184.3
2789,1096.8
2790,1105.1
2791,1190.1
2792,1265.5
2793,1327.3
2794,1364.1
2795,1381.5
2796,1374.6
2797,1416
2798,1396.4
2799,1334
2800,1274.8
2801,1315.3
2802,1523.5
2803,1537.6
2804,1520.6
2805,1466.2
2806,1421.7
2807,1373.8
2808,1335.6
2809,1306.5
2810,1275.8
2811,1277.7
2812,1249.6
2813,1176.3
2814,1212.7
2815,1176.4
2816,1193.8
2817,1232.6
2818,1262.4
2819,1247.9
2820,1296.7
2821,1323.6
2822,1310
2823,1335.6
2824,1337.3
2825,1389.3
2826,1524.8
2827,1535.6
2828,1505.6
2829,1498.5
2830,1464.2
2831,1414.4
2832,1371.9
2833,1351.6
2834,1325
2835,1320
2836,1307.5
2837,1199.9
2838,1251.5
2839,1283.4
2840,1314.2
2841,1315.9
2842,1252.4
2843,1251
2844,1213.6
2845,1207.9
2846,1206.9
2847,1231.5
2848,1231.9
2849,1322.6
2850,1560
2851,1504.9
2852,1498.9
2853,1472.1
2854,1416.6
2855,1357
2856,1322.7
2857,1300.4
2858,1273.4
2859,1304
2860,1293.7
2861,1152.7
2862,1196
2863,1277.6
2864,1287.1
2865,1337.1
2866,1355.2
2867,1335.2
2868,1345.8
2869,1374.5
2870,1399.1
2871,1421.5
2872,1369.1
2873,1320.9
2874,1569.6
2875,1538.7
2876,1507.4
2877,1456.1
2878,1405.7
2879,1355.9
2880,1321
2881,1281.4
2882,1262.4
2883,1245
2884,1264.2
2885,1150.2
2886,1140.7
2887,1152.2
2888,1125.7
2889,1119.9
2890,1135.9
2891,1116.5
2892,1097.9
2893,1081
2894,1097.1
2895,1150.9
2896,1140.3
2897,1158.3
2898,1451.5
2899,1472.5
2900,1457.6
2901,1435.4
2902,1374.5
2903,1318.4
2904,1287.6
2905,1262.4
2906,1248.3
2907,1236.3
2908,1258.2
2909,1135.6
2910,1126.9
2911,1239
2912,1294.1
2913,1343.5
2914,1375.9
2915,1403.9
2916,1432.3
2917,1458.5
2918,1477.2
2919,1442.1
2920,1408
2921,1388
2922,1605.7
2923,1618
2924,1598
2925,1532.5
2926,1462
2927,1386.2
2928,1343.2
2929,1316.7
2930,1300.2
2931,1266.1
2932,1298.3
2933,1174.4
2934,1165.1
2935,1239.7
2936,1278.3
2937,1318
2938,1359
2939,1382.5
2940,1464.4
2941,1489.4
2942,1463.2
2943,1478.8
2944,1397.2
2945,1371.4
2946,1634.8
2947,1656.7
2948,1583.2
2949,1517.2
2950,1449
2951,1375.5
2952,1345.9
2953,1318.8
2954,1302.9
2955,1304.3
2956,1290.6
2957,1186.6
2958,1178.7
2959,1251.3
2960,1266.6
2961,1285.4
2962,1331.8
2963,1352.6
2964,1418.7
2965,1468.4
2966,1473
2967,1500.4
2968,1407.1
2969,1368.2
2970,1581
2971,1592.8
2972,1551.1
2973,1490.9
2974,1431.6
2975,1372.9
2976,1335.2
2977,1305.6
2978,1256.9
2979,1264.7
2980,1216.1
2981,1120.1
2982,1150.6
2983,1166.2
2984,1181
2985,1182.9
2986,1236.6
2987,1245.1
2988,1227.2
2989,1295
2990,1399.6
2991,1371.5
2992,1316.7
2993,1388.5
2994,1514.8
2995,1490.5
2996,1482.2
2997,1492.1
2998,1464.8
2999,1374.2
3000,1324.9
3001,1291.1
3002,1241.7
3003,1225.9
3004,1187.9
3005,1094.1
3006,1203.9
3007,1295.2
3008,1368.7
3009,1338.6
3010,1317.9
3011,1295.1
3012,1211.5
3013,1198.8
3014,1226.5
3015,1235.2
3016,1241.7
3017,1311
3018,1520.1
3019,1539.3
3020,1511.5
3021,1440.3
3022,1374.6
3023,1328
3024,1285.9
3025,1258
3026,1234.5
3027,1225.4
3028,1225.2
3029,1100.1
3030,1088.3
3031,1209.4
3032,1306.2
3033,1347.7
3034,1372.3
3035,1428.3
3036,1502.2
3037,1538.1
3038,1511.5
3039,1439.8
3040,1392.8
3041,1399.3
3042,1645.6
3043,1595.2
3044,1565.4
3045,1500.8
3046,1417.8
3047,1361.5
3048,1313.9
3049,1279.5
3050,1246.9
3051,1232
3052,1207.8
3053,1109.1
3054,1119.5
3055,1247.9
3056,1323.3
3057,1325.1
3058,1376
3059,1395.6
3060,1455.5
3061,1461.4
3062,1458.9
3063,1410.2
3064,1384.9
3065,1333
3066,1588.5
3067,1592.2
3068,1526.5
3069,1499.8
3070,1414.6
3071,1336.6
3072,1282.5
3073,1251.2
3074,1231.4
3075,1218.2
3076,1208.4
3077,1122.9
3078,1182.9
3079,1265.2
3080,1325.4
3081,1379.8
3082,1385.7
3083,1402.3
3084,1471
3085,1460.2
3086,1456.8
3087,1426.7
3088,1386.9
3089,1386.4
3090,1594.2
3091,1559.5
3092,1534.7
3093,1491.8
3094,1440.3
3095,1371
3096,1307.1
3097,1269.6
3098,1247.3
3099,1221.5
3100,1245.8
3101,1154.1
3102,1218.7
3103,1284.3
3104,1325
3105,1328.9
3106,1392.6
3107,1395.3
3108,1408.8
3109,1386.1
3110,1356.8
3111,1375.6
3112,1326.2
3113,1364.9
3114,1634.3
3115,1659.9
3116,1602.5
3117,1524.7
3118,1471.8
3119,1403.5
3120,1360.4
3121,1333.5
3122,1308.5
3123,1285.1
3124,1280.6
3125,1200.1
3126,1213.7
3127,1238.5
3128,1303.6
3129,1325.2
3130,1334.9
3131,1319.6
3132,1364.6
3133,1423.3
3134,1427.8
3135,1387.4
3136,1348.3
3137,1394.3
3138,1607.1
3139,1596.5
3140,1519.2
3141,1511.1
3142,1483.1
3143,1445
3144,1410.7
3145,1377
3146,1347.3
3147,1318.5
3148,1309.8
3149,1207.8
3150,1230.3
3151,1287.8
3152,1278.4
3153,1288.6
3154,1293.6
3155,1304.9
3156,1323.9
3157,1361.3
3158,1402.3
3159,1407.6
3160,1398.4
3161,1416.6
3162,1598.5
3163,1510.6
3164,1475.8
3165,1424.8
3166,1384.1
3167,1351.8
3168,1371.2
3169,1366
3170,1344
3171,1320.4
3172,1313.1
3173,1223.7
3174,1252.9
3175,1307.2
3176,1361.3
3177,1369.1
3178,1335.1
3179,1295.1
3180,1211.1
3181,1191.5
3182,1217.5
3183,1223.1
3184,1198.7
3185,1262
3186,1525.3
3187,1475.3
3188,1447.9
3189,1474.2
3190,1464.8
3191,1433.2
3192,1401.4
3193,1367.3
3194,1319.7
3195,1306.8
3196,1264.7
3197,1135.4
3198,1184.6
3199,1242.4
3200,1251.1
3201,1236.4
3202,1208.9
3203,1217.4
3204,1191.4
3205,1215.2
3206,1236.8
3207,1273.8
3208,1244.2
3209,1321
3210,1472.2
3211,1497.9
3212,1519.6
3213,1489.8
3214,1445.7
3215,1398.9
3216,1335.9
3217,1311.3
3218,1289.4
3219,1282.9
3220,1288.7
3221,1188.4
3222,1212.4
3223,1345.7
3224,1383.1
3225,1401.9
3226,1433
3227,1426
3228,1471.7
3229,1520.2
3230,1507.6
3231,1473.7
3232,1404.6
3233,1422.1
3234,1691.5
3235,1708.5
3236,1612.5
3237,1556.5
3238,1494.8
3239,1440.2
3240,1384.8
3241,1361.2
3242,1334
3243,1335.5
3244,1346.4
3245,1201.3
3246,1242.3
3247,1297.2
3248,1363.4
3249,1438.2
3250,1460.2
3251,1463.1
3252,1505.2
3253,1508.1
3254,1472.4
3255,1403.9
3256,1392.6
3257,1430.5
3258,1652.5
3259,1680.6
3260,1655
3261,1536.1
3262,1483.2
3263,1415.3
3264,1379.2
3265,1341.8
3266,1325.9
3267,1317.9
3268,1334
3269,1231.3
3270,1220.4
3271,1260.1
3272,1271.6
3273,1263.2
3274,1282.7
3275,1232.6
3276,1258.1
3277,1274.3
3278,1287.2
3279,1266.2
3280,1259
3281,1352.2
3282,1586.3
3283,1528.6
3284,1486.8
3285,1447
3286,1394.3
3287,1324.9
3288,1284.8
3289,1249
3290,1239.8
3291,1244.9
3292,1259.8
3293,1163.1
3294,1153.4
3295,1192.7
3296,1240.3
3297,1248.1
3298,1270.8
3299,1265.2
3300,1243.6
3301,1229.3
3302,1224.7
3303,1236.6
3304,1213.3
3305,1228.3
3306,1432.6
3307,1413.2
3308,1412.8
3309,1384.5
3310,1335.2
3311,1310.1
3312,1255.1
3313,1234.2
3314,1212
3315,1198.7
3316,1194.9
3317,1089.1
3318,1112.5
3319,1165.4
3320,1192.3
3321,1208
3322,1209.4
3323,1133.5
3324,1029.8
3325,1005.1
3326,1014
3327,1013.3
3328,1034.6
3329,1081.2
3330,1303.6
3331,1301.2
3332,1278.8
3333,1250.7
3334,1200.9
3335,1158.9
3336,1152.4
3337,1128.5
3338,1110.5
3339,1091.3
3340,1083.1
3341,995.2
3342,1092.7
3343,1175.1
3344,1251.5
3345,1251.6
3346,1238.1
3347,1229.8
3348,1175.8
3349,1128.8
3350,1092.6
3351,1066.3
3352,1061.7
3353,1249.8
3354,1443.2
3355,1433.2
3356,1379.7
3357,1374.8
3358,1339.9
3359,1278
3360,1244.4
3361,1223.4
3362,1208.7
3363,1194.2
3364,1186.3
3365,1099.5
3366,1112.5
3367,1184.3
3368,1235.2
3369,1272.1
3370,1274.1
3371,1286.9
3372,1295.9
3373,1311.2
3374,1320.8
3375,1261.5
3376,1242.8
3377,1298.6
3378,1460.5
3379,1443
3380,1386.8
3381,1317.6
3382,1248.9
3383,1198.3
3384,1156.6
3385,1131.1
3386,1119.8
3387,1107.8
3388,1124.9
3389,1058.8
3390,1087.3
3391,1164.3
3392,1207
3393,1273.5
3394,1282.3
3395,1274.2
3396,1349.3
3397,1385.1
3398,1377.9
3399,1311.5
3400,1243.5
3401,1333.6
3402,1495.4
3403,1465.5
3404,1430.4
3405,1316.1
3406,1262.6
3407,1217.2
3408,1194
3409,1180
3410,1178.8
3411,1168.5
3412,1155.1
3413,1110.8
3414,1162.6
3415,1218
3416,1301.5
3417,1344.4
3418,1351.2
3419,1329.3
3420,1354.2
3421,1374
3422,1367.3
3423,1299.4
3424,1277.6
3425,1303.1
3426,1512.1
3427,1505.8
3428,1470.6
3429,1447.3
3430,1408.9
3431,1345.1
3432,1298.9
3433,1270
3434,1248.9
3435,1231.9
3436,1225.8
3437,1150.8
3438,1165.7
3439,1222.9
3440,1284.6
3441,1299.9
3442,1348.4
3443,1345.6
3444,1420.7
3445,1442
3446,1402.8
3447,1335.4
3448,1309.6
3449,1336.1
3450,1592.2
3451,1622.4
3452,1542.6
3453,1472.5
3454,1419
3455,1362.2
3456,1330
3457,1293.4
3458,1267.6
3459,1254
3460,1231.7
3461,1180.2
3462,1174.2
3463,1228.2
3464,1316
3465,1369.8
3466,1349.7
3467,1309
3468,1349
3469,1328.3
3470,1272.6
3471,1241.6
3472,1203.6
3473,1214.4
3474,1431.8
3475,1464
3476,1433.6
3477,1398.7
3478,1355.7
3479,1318.9
3480,1287.1
3481,1260.3
3482,1243.9
3483,1229
3484,1194.1
3485,1148.6
3486,1155.8
3487,1157.4
3488,1205.9
3489,1236.8
3490,1256
3491,1266.8
3492,1313.7
3493,1327.6
3494,1349.3
3495,1317.2
3496,1276.3
3497,1357.2
3498,1534.6
3499,1499.3
3500,1466.7
3501,1444.7
3502,1415.3
3503,1347.7
3504,1308.2
3505,1289.5
3506,1282.9
3507,1259.7
3508,1228.3
3509,1149.6
3510,1194.1
3511,1253.6
3512,1349.6
3513,1327.9
3514,1274.2
3515,1266.5
3516,1154.6
3517,1134.5
3518,1093.8
3519,1143.2
3520,1167.8
3521,1225.9
3522,1402.3
3523,1397.9
3524,1386.6
3525,1337.7
3526,1264.8
3527,1219.4
3528,1195.1
3529,1166.2
3530,1145.9
3531,1137.5
3532,1124
3533,1067.9
3534,1120.4
3535,1232.4
3536,1304.9
3537,1345
3538,1393.7
3539,1342.8
3540,1380
3541,1343.1
3542,1027.3
3543,709.6
3544,1355.7
3545,1360.2
3546,1541.2
3547,1556.4
3548,1530
3549,1466.2
3550,1386.3
3551,1291.8
3552,1248.1
3553,1245.6
3554,1232.1
3555,1213.7
3556,1210.9
3557,1170
3558,1174.1
3559,1236.9
3560,1334.9
3561,1376.8
3562,1400.3
3563,1389.8
3564,1450.2
3565,1477.3
3566,1424.2
3567,1356.8
3568,1316
3569,1340.2
3570,1565.6
3571,1615.4
3572,1564.3
3573,1524.1
3574,1445.5
3575,1388.7
3576,1347.6
3577,1320.6
3578,1287.3
3579,1270.1
3580,1253.3
3581,1186.5
3582,1195.3
3583,1257.6
3584,1321.2
3585,1352.7
3586,1380.5
3587,1381.1
3588,1467.4
3589,1482.9
3590,1411.1
3591,1332.5
3592,1399
3593,1413.5
3594,1574.9
3595,1582.3
3596,1503.4
3597,1462.9
3598,1417.8
3599,1372.4
3600,1326.8
3601,1298.7
3602,1283.2
3603,1263.4
3604,1234.3
3605,1180.1
3606,1168.4
3607,1210.4
3608,1292.3
3609,1354.4
3610,1371.2
3611,1333.9
3612,1416.7
3613,1452.3
3614,1433.6
3615,1399.5
3616,1368.7
3617,1364.4
3618,1586
3619,1642.8
3620,1584.3
3621,1499.2
3622,1456.1
3623,1370
3624,1314.5
3625,1288.6
3626,1261.1
3627,1241.5
3628,1218.5
3629,1165.2
3630,1189.4
3631,1255.8
3632,1322.7
3633,1330.9
3634,1342.3
3635,1338.8
3636,1393.1
3637,1469.4
3638,1446
3639,1403.2
3640,1358
3641,1366.9
3642,1542
3643,1546.9
3644,1488.3
3645,1463.7
3646,1413.4
3647,1371.4
3648,1343.7
3649,1309
3650,1276.3
3651,1263
3652,1244.3
3653,1148.8
3654,1218.4
3655,1177.9
3656,1219.9
3657,1239.1
3658,1232.5
3659,1234.4
3660,1241.9
3661,1264.9
3662,1326.5
3663,1314.2
3664,1295
3665,1356.1
3666,1553
3667,1523.1
3668,1471
3669,1454.7
3670,1441
3671,1409.8
3672,1385.8
3673,1365.1
3674,1341.2
3675,1319.2
3676,1279.3
3677,1205.7
3678,1247.8
3679,1267.8
3680,1310.2
3681,1290.8
3682,1226.4
3683,1200.3
3684,1144.9
3685,1173.1
3686,1156.4
3687,1163.7
3688,1208.1
3689,1402.1
3690,1587
3691,1494.1
3692,1440.9
3693,1419.2
3694,1380.3
3695,1344.8
3696,1313
3697,1303
3698,1278.7
3699,1261.5
3700,1229.4
3701,1179.1
3702,1185.5
3703,1203.2
3704,1209
3705,1245.9
3706,1240.7
3707,1244.8
3708,1217.2
3709,1201.7
3710,1186.3
3711,1211.9
3712,1199.4
3713,1293.9
