t,demand
2143,16.38
2144,18.28
2145,19.46
2146,20.25
2147,21.02
2148,20.61
2149,20.7
2150,21.44
2151,21.43
2152,20.13
2153,21.11
2154,23.81
2155,23.94
2156,23.37
2157,22.67
2158,21.03
2159,19.32
2160,17.96
2161,17.11
2162,16.61
2163,16.21
2164,15.95
2165,16.01
2166,16.78
2167,20.56
2168,23.9
2169,25.77
2170,27.3
2171,28.07
2172,24.3
2173,24.46
2174,25.89
2175,25.31
2176,24.41
2177,24.32
2178,25.13
2179,24.28
2180,23.59
2181,22.62
2182,20.82
2183,18.67
2184,17.08
2185,16.36
2186,15.74
2187,15.37
2188,15.04
2189,15.19
2190,16.1
2191,19.18
2192,21.89
2193,23.67
2194,25.43
2195,26.1
2196,23.02
2197,23.91
2198,25.24
2199,26.47
2200,26.48
2201,25.96
2202,26.73
2203,25.54
2204,24.69
2205,23.95
2206,21.91
2207,19.63
2208,18
2209,17.14
2210,16.34
2211,15.95
2212,15.6
2213,15.96
2214,16.44
2215,19.33
2216,21.91
2217,22.79
2218,23.88
2219,25.31
2220,23.4
2221,24.75
2222,27.3
2223,27.51
2224,27.24
2225,26.52
2226,27.36
2227,26.35
2228,25.43
2229,24.74
2230,22.25
2231,20
2232,18.41
2233,17.6
2234,15.02
2235,15.99
2236,15.77
2237,15.73
2238,16.63
2239,19.86
2240,23.12
2241,24.07
2242,24.76
2243,24.89
2244,22.27
2245,23.59
2246,26.92
2247,27.08
2248,26.73
2249,25.92
2250,27.35
2251,26.45
2252,25.44
2253,24.67
2254,22.57
2255,19.94
2256,18.34
2257,17.3
2258,16.72
2259,16.33
2260,15.97
2261,15.93
2262,17.11
2263,20.41
2264,23.2
2265,24.63
2266,25.79
2267,27.91
2268,25.43
2269,26.6
2270,27.93
2271,27.46
2272,26.62
2273,25.74
2274,21.19
2275,23.83
2276,24.22
2277,23.4
2278,21.78
2279,19.65
2280,18.32
2281,17.4
2282,16.61
2283,15.84
2284,15.42
2285,15.59
2286,15.03
2287,16.71
2288,20.09
2289,22.43
2290,23.88
2291,24.17
2292,22.27
2293,22
2294,18.86
2295,22.71
2296,22.44
2297,23.56
2298,24.28
2299,23.74
2300,22.51
2301,21.69
2302,19.61
2303,18.08
2304,16.98
2305,16.09
2306,15.46
2307,15
2308,14.54
2309,13.17
2310,13.76
2311,14.62
2312,15.62
2313,16.44
2314,16.62
2315,16.48
2316,16.58
2317,16.31
2318,16.16
2319,15.96
2320,15.92
2321,16.99
2322,19.28
2323,19.48
2324,19.21
2325,18.26
2326,16.41
2327,14.52
2328,13.57
2329,12.99
2330,12.58
2331,12.35
2332,12.64
2333,13.35
2334,14.08
2335,17.04
2336,19.73
2337,20.61
2338,21.62
2339,22.06
2340,20.51
2341,21.13
2342,23.07
2343,23.4
2344,23.25
2345,23.02
2346,24.02
2347,23.51
2348,22.35
2349,21.66
2350,19.66
2351,17.16
2352,15.36
2353,14.11
2354,13.3
2355,13.38
2356,13.6
2357,13.77
2358,14.8
2359,18.9
2360,22.12
2361,23.83
2362,25.05
2363,25.55
2364,23.74
2365,25
2366,27.82
2367,27.64
2368,25.73
2369,25.5
2370,27.24
2371,26.41
2372,25.44
2373,24.04
2374,20.85
2375,18.61
2376,17
2377,16.06
2378,15.48
2379,15.11
2380,15.13
2381,15.66
2382,16.72
2383,19.65
2384,13.47
2385,15.16
2386,20.9
2387,23.62
2388,21.45
2389,23.01
2390,26.3
2391,27.28
2392,26.2
2393,25.43
2394,26.62
2395,25.29
2396,24.23
2397,23.65
2398,21.38
2399,18.96
2400,17.36
2401,16.44
2402,15.81
2403,15.45
2404,14.72
2405,15.13
2406,16.01
2407,19.64
2408,22.78
2409,23.9
2410,24.51
2411,24.36
2412,21.01
2413,21.79
2414,21.15
2415,25.62
2416,25.55
2417,24.45
2418,25.65
2419,24.77
2420,23.56
2421,22.58
2422,20.75
2423,18.23
2424,16.81
2425,15.99
2426,15.38
2427,14.85
2428,14.62
2429,14.98
2430,15.64
2431,18.4
2432,21.73
2433,24.35
2434,25.82
2435,26.33
2436,23.96
2437,25.04
2438,28.01
2439,28.23
2440,25.28
2441,22.09
2442,18.32
2443,26.16
2444,25.28
2445,24.36
2446,22.66
2447,20.06
2448,18.55
2449,17.57
2450,16.8
2451,16.33
2452,15.77
2453,15.15
2454,15.53
2455,17.6
2456,20.54
2457,22.62
2458,24.25
2459,24.87
2460,23.7
2461,23.07
2462,24.17
2463,24.23
2464,24.1
2465,24.18
2466,26.26
2467,25.49
2468,24.56
2469,23.94
2470,22.64
2471,20.85
2472,19.5
2473,18.49
2474,17.12
2475,15.74
2476,15.42
2477,15.43
2478,14.91
2479,15.68
2480,16.51
2481,17.06
2482,17.6
2483,17.87
2484,18.09
2485,18.57
2486,19.42
2487,19.63
2488,19.69
2489,20.01
2490,22.95
2491,23.24
2492,23.1
2493,22.9
2494,20.96
2495,18.73
2496,17.46
2497,16.56
2498,16.06
2499,15.56
2500,15.01
2501,15.05
2502,15.41
2503,18.72
2504,21.97
2505,23.84
2506,24.8
2507,25.23
2508,23.57
2509,24.12
2510,26.14
2511,25.57
2512,24.2
2513,24.09
2514,25.15
2515,24.24
2516,23.34
2517,22.78
2518,21.13
2519,18.97
2520,17.56
2521,16.67
2522,16
2523,15.74
2524,15.25
2525,15.13
2526,15.48
2527,16.93
2528,18.04
2529,21.72
2530,23.03
2531,23.6
2532,21.26
2533,22.3
2534,24.29
2535,24.33
2536,23.38
2537,23.6
2538,24.96
2539,24.14
2540,23.46
2541,23.28
2542,21.15
2543,19.23
2544,6.78
2545,15.16
2546,15.43
2547,14.94
2548,14.85
2549,14.64
2550,15.47
2551,17.88
2552,19.91
2553,21.24
2554,21.96
2555,22.37
2556,21.05
2557,21.48
2558,23.51
2559,23.2
2560,22.58
2561,22.2
2562,23.95
2563,23.49
2564,22.61
2565,22.11
2566,20.37
2567,18.29
2568,16.74
2569,15.72
2570,15.11
2571,14.67
2572,14.55
2573,13.71
2574,13.91
2575,15.1
2576,16.83
2577,18.39
2578,19.71
2579,20.69
2580,20.5
2581,20.32
2582,20.42
2583,20.1
2584,19.49
2585,20.19
2586,22.91
2587,22.93
2588,22.49
2589,22.49
2590,21.26
2591,19.27
2592,17.62
2593,16.64
2594,16
2595,15.58
2596,14.94
2597,14.57
2598,14.63
2599,15.4
2600,16.49
2601,17.42
2602,18.37
2603,19.5
2604,19.58
2605,19.55
2606,19.9
2607,19.89
2608,19.74
2609,20.69
2610,22.99
2611,22.78
2612,22.22
2613,21.66
2614,20.79
2615,19.44
2616,18.14
2617,16.84
2618,15.61
2619,15.43
2620,14.79
2621,14.63
2622,14.81
2623,16.23
2624,17.65
2625,18.55
2626,16.92
2627,18.91
2628,18.28
2629,18.14
2630,19.67
2631,20.01
2632,20.02
2633,20.63
2634,22.81
2635,22.06
2636,21.16
2637,21.16
2638,19.59
2639,17.63
2640,16.64
2641,15.72
2642,15.17
2643,14.79
2644,14.14
2645,13.71
2646,13.39
2647,14.95
2648,16.63
2649,17.84
2650,18.85
2651,19.48
2652,19.34
2653,18.9
2654,19.24
2655,19.48
2656,19.53
2657,20.32
2658,22.87
2659,23.11
2660,22.99
2661,22.04
2662,19.5
2663,17.74
2664,16.49
2665,15.57
2666,15.01
2667,14.58
2668,14.32
2669,14.53
2670,15.28
2671,19.23
2672,23.08
2673,24.81
2674,25.86
2675,26.25
2676,22.98
2677,22.62
2678,25.13
2679,25.78
2680,25.47
2681,24.39
2682,24.28
2683,23.65
2684,22.88
2685,22.15
2686,20.07
2687,18.09
2688,16.73
2689,15.9
2690,15.37
2691,14.85
2692,14.44
2693,14.51
2694,15.45
2695,19.54
2696,23.28
2697,24.73
2698,26.06
2699,26.59
2700,23.69
2701,24.65
2702,25.35
2703,19.59
2704,22.56
2705,22.49
2706,25.05
2707,24.06
2708,23.64
2709,22.96
2710,21.07
2711,18.92
2712,17.24
2713,16.34
2714,15.79
2715,15.06
2716,14.82
2717,14.99
2718,15.98
2719,19.17
2720,21.74
2721,21.56
2722,17.92
2723,22.49
2724,20.64
2725,21.68
2726,24.82
2727,26.12
2728,25.19
2729,24.64
2730,25.68
2731,24.71
2732,23.54
2733,22.95
2734,20.79
2735,19.04
2736,17.32
2737,16.37
2738,15.68
2739,14.95
2740,14.32
2741,13.93
2742,15.21
2743,18.44
2744,21.89
2745,23.23
2746,23.36
2747,22.34
2748,21.14
2749,22.24
2750,24.36
2751,23.95
2752,23.93
2753,24.24
2754,24.49
2755,23.43
2756,22.39
2757,21.26
2758,19.6
2759,17.68
2760,16.29
2761,15.47
2762,15.01
2763,14.66
2764,14.29
2765,14.35
2766,15.43
2767,18.71
2768,21.37
2769,22.64
2770,23.55
2771,23.74
2772,21.21
2773,22.11
2774,22.04
2775,25.07
2776,24.43
2777,24.52
2778,25.71
2779,24.9
2780,23.63
2781,23
2782,21.59
2783,19.57
2784,18.02
2785,17.05
2786,16.38
2787,15.78
2788,14.79
2789,14.43
2790,14.6
2791,16.5
2792,19.27
2793,21.19
2794,22.31
2795,23.34
2796,22.43
2797,21.5
2798,20.93
2799,20.39
2800,20.23
2801,21.17
2802,22.93
2803,22.31
2804,21.28
2805,20.86
2806,19.64
2807,18.53
2808,17.4
2809,16.45
2810,15.79
2811,14.81
2812,14.2
2813,13.59
2814,13.62
2815,14.85
2816,16.54
2817,18.44
2818,19.53
2819,19.86
2820,19.39
2821,19.11
2822,18.93
2823,18.78
2824,18.5
2825,19.52
2826,22.16
2827,22.53
2828,22.25
2829,21.79
2830,20.15
2831,18.59
2832,17.19
2833,16.28
2834,15.87
2835,15.41
2836,14.84
2837,15.01
2838,15.56
2839,19.57
2840,22.06
2841,23.38
2842,24.4
2843,24.54
2844,22.52
2845,23.65
2846,26.53
2847,27.02
2848,26.47
2849,25.86
2850,26.36
2851,24.73
2852,23.83
2853,23.02
2854,21.4
2855,19.1
2856,17.46
2857,16.54
2858,15.9
2859,15.39
2860,15.1
2861,14.82
2862,15.9
2863,19.4
2864,22.17
2865,23.07
2866,24.32
2867,25.28
2868,23.63
2869,24.79
2870,27.37
2871,27.37
2872,27.2
2873,26.16
2874,26.94
2875,25.92
2876,24.34
2877,23.52
2878,21.9
2879,19.76
2880,18.3
2881,17.22
2882,16.54
2883,15.66
2884,15.2
2885,14.93
2886,14.86
2887,15.77
2888,17.24
2889,18.33
2890,19.23
2891,19.53
2892,18.95
2893,19.01
2894,19.21
2895,19.1
2896,18.89
2897,19.87
2898,22.27
2899,22.64
2900,22.42
2901,21.34
2902,19.83
2903,18.26
2904,17.03
2905,16.08
2906,15.53
2907,15.01
2908,14.85
2909,14.92
2910,15.95
2911,19.43
2912,22.74
2913,24.11
2914,25.49
2915,26.34
2916,24.4
2917,25.59
2918,27.89
2919,26.78
2920,24.99
2921,24.57
2922,25.36
2923,24.1
2924,23.35
2925,22.91
2926,21.01
2927,18.8
2928,17.25
2929,16.34
2930,15.66
2931,15.24
2932,14.93
2933,14.91
2934,16.37
2935,19.13
2936,22.38
2937,23.97
2938,25.1
2939,25.96
2940,23.76
2941,25.07
2942,27.94
2943,28.17
2944,26.98
2945,26.02
2946,26.73
2947,25.38
2948,24.28
2949,23.73
2950,21.98
2951,19.98
2952,18.56
2953,17.82
2954,17.07
2955,16.56
2956,15.91
2957,15.57
2958,15.9
2959,17.42
2960,19.33
2961,20.41
2962,20.98
2963,20.07
2964,18.6
2965,18.19
2966,18.5
2967,18.74
2968,18.57
2969,19.99
2970,22.26
2971,21.75
2972,20.81
2973,20.42
2974,19.06
2975,17.61
2976,16.48
2977,15.67
2978,15.16
2979,14.42
2980,14.06
2981,13.65
2982,13.53
2983,14.55
2984,15.82
2985,16.82
2986,17.58
2987,18.23
2988,18.25
2989,17.92
2990,18.37
2991,18.87
2992,19.05
2993,19.9
2994,22.45
2995,22.48
2996,22.12
2997,21.61
2998,19.89
2999,18.22
3000,16.86
3001,15.86
3002,15.22
3003,14.83
3004,14.32
3005,14.35
3006,15.29
3007,19.25
3008,22.81
3009,23.99
3010,25.54
3011,26.23
3012,24.02
3013,25.43
3014,28.17
3015,27.82
3016,26.41
3017,25.74
3018,26.27
3019,25.23
3020,24.4
3021,23.5
3022,21.74
3023,19.42
3024,17.79
3025,16.89
3026,16.14
3027,15.81
3028,15.46
3029,15.33
3030,16.66
3031,20.09
3032,23.58
3033,25.19
3034,26.29
3035,27.02
3036,24.44
3037,25.81
3038,29.1
3039,28.78
3040,27.8
3041,26.98
3042,26.27
3043,25.21
3044,24.32
3045,23.49
3046,21.51
3047,19.04
3048,17.74
3049,16.71
3050,15.95
3051,15.2
3052,14.8
3053,14.96
3054,16.03
3055,20.01
3056,23.47
3057,24.81
3058,26.11
3059,26.89
3060,12.76
3061,15.36
3062,21.58
3063,23.44
3064,23.27
3065,23.38
3066,23.8
3067,23.01
3068,22.35
3069,21.86
3070,20.01
3071,18.07
3072,16.73
3073,15.93
3074,15.42
3075,14.95
3076,12.64
3077,14.35
3078,15.22
3079,18.66
3080,22.24
3081,23.79
3082,25.56
3083,26.45
3084,24.16
3085,24.73
3086,23.21
3087,23.93
3088,24.2
3089,23.85
3090,24.83
3091,23.89
3092,22.89
3093,22.23
3094,20.55
3095,18.62
3096,17.02
3097,16.2
3098,15.54
3099,15.19
3100,14.51
3101,14.6
3102,15.85
3103,19.45
3104,22.48
3105,24.13
3106,24.94
3107,25.51
3108,22.35
3109,22.16
3110,26.1
3111,26.6
3112,25.36
3113,24.86
3114,25.41
3115,24.31
3116,23.24
3117,22.58
3118,21.03
3119,19.41
3120,17.94
3121,16.96
3122,16.38
3123,15.85
3124,14.94
3125,14.63
3126,15.08
3127,16.75
3128,18.65
3129,21.2
3130,22.94
3131,23.88
3132,23.05
3133,22.89
3134,23.55
3135,23.12
3136,22.39
3137,23.33
3138,24.84
3139,24.2
3140,23.39
3141,23.12
3142,22.02
3143,20.53
3144,19.34
3145,18.33
3146,17.55
3147,16.83
3148,16.1
3149,15.06
3150,15.03
3151,16.57
3152,18.47
3153,19.58
3154,19.88
3155,20.22
3156,19.97
3157,19.13
3158,19.51
3159,19.75
3160,19.88
3161,20.7
3162,23.29
3163,23.23
3164,23.09
3165,22.83
3166,21.25
3167,19.5
3168,18.41
3169,17.53
3170,16.95
3171,16.49
3172,15.76
3173,15.85
3174,16.41
3175,19.92
3176,23.15
3177,24.6
3178,25.35
3179,25.47
3180,23.41
3181,24.67
3182,27.09
3183,26.96
3184,25.77
3185,25.5
3186,26.31
3187,25.3
3188,24.59
3189,23.65
3190,21.11
3191,18.96
3192,17.33
3193,16.43
3194,15.89
3195,15.47
3196,15.41
3197,15.43
3198,15.76
3199,19.48
3200,22.2
3201,23.17
3202,23.31
3203,22.99
3204,19.93
3205,20.31
3206,22.24
3207,22.7
3208,22.18
3209,21.83
3210,22.46
3211,21.91
3212,21.18
3213,20.75
3214,19.05
3215,17.13
3216,15.91
3217,15.33
3218,14.7
3219,14.33
3220,13.66
3221,14.2
3222,15.37
3223,18.1
3224,20.62
3225,21.47
3226,22.43
3227,22.51
3228,20.64
3229,21.26
3230,23.16
3231,23.47
3232,22.45
3233,23.13
3234,24.34
3235,23.75
3236,22.91
3237,22
3238,20.37
3239,18.08
3240,16.6
3241,15.7
3242,14.97
3243,14.66
3244,14.44
3245,14.45
3246,15.85
3247,18.59
3248,20.67
3249,21.67
3250,22.3
3251,22.78
3252,19.14
3253,18.22
3254,23.6
3255,23.57
3256,23.24
3257,22.47
3258,23.17
3259,22.38
3260,21.66
3261,21.12
3262,19.8
3263,17.74
3264,16.42
3265,15.66
3266,14.93
3267,14.25
3268,13.68
3269,13.57
3270,14.52
3271,17.81
3272,21.19
3273,22.77
3274,23.28
3275,23.64
3276,20.77
3277,20.93
3278,24.09
3279,23.84
3280,23.39
3281,23.04
3282,24.12
3283,23.38
3284,22.83
3285,22.48
3286,20.99
3287,19.03
3288,17.34
3289,16.62
3290,15.96
3291,15.3
3292,14.55
3293,13.89
3294,14.31
3295,15.96
3296,18.26
3297,20.31
3298,21.39
3299,21.59
3300,20.13
3301,19.53
3302,20.09
3303,20.48
3304,20.38
3305,21.44
3306,23.59
3307,23.1
3308,22.15
3309,21.69
3310,20.49
3311,18.95
3312,17.8
3313,17.07
3314,16.39
3315,15.78
3316,14.88
3317,14.4
3318,14.12
3319,15.08
3320,16.53
3321,17.81
3322,18.58
3323,19.4
3324,19.4
3325,19.52
3326,19.69
3327,18.83
3328,18.82
3329,20.06
3330,22.04
3331,22.02
3332,21.81
3333,21.31
3334,19.98
3335,18.28
3336,17.04
3337,16.25
3338,15.62
3339,14.98
3340,14.43
3341,14.86
3342,14.91
3343,17.46
3344,19.77
3345,20.94
3346,21
3347,20.78
3348,18.64
3349,18.46
3350,20.14
3351,21.38
3352,21.35
3353,21.28
3354,21.94
3355,20.76
3356,20.02
3357,19.37
3358,17.61
3359,15.71
3360,14.37
3361,13.6
3362,13.18
3363,12.92
3364,12.79
3365,13.16
3366,13.94
3367,16.39
3368,18.65
3369,19.89
3370,20.14
3371,20.02
3372,17.96
3373,18.05
3374,19.98
3375,21.08
3376,20.56
3377,21.09
3378,22.15
3379,21.32
3380,20.38
3381,19.6
3382,17.97
3383,15.93
3384,14.56
3385,13.87
3386,13.42
3387,13.24
3388,12.67
3389,12.96
3390,13.85
3391,16.81
3392,19.86
3393,21.56
3394,23.35
3395,24.17
3396,22.11
3397,23.04
3398,25.41
3399,26.25
3400,26.1
3401,25.68
3402,26.4
3403,25.25
3404,19.88
3405,22.6
3406,21.04
3407,18.84
3408,17.11
3409,16.17
3410,15.4
3411,14.89
3412,14.36
3413,14.5
3414,15.66
3415,18.9
3416,22.66
3417,24.96
3418,26.01
3419,26.16
3420,23.4
3421,22.8
3422,27.94
3423,28.43
3424,27.16
3425,26.11
3426,25.97
3427,25.2
3428,24.54
3429,23.79
3430,21.64
3431,19.56
3432,17.91
3433,16.94
3434,16.18
3435,15.76
3436,15.07
3437,14.68
3438,16.13
3439,20.12
3440,23.78
3441,25.4
3442,26.13
3443,26.31
3444,23.79
3445,24.93
3446,28.57
3447,28.95
3448,27.97
3449,26.59
3450,27.43
3451,26.53
3452,25.58
3453,25
3454,23.31
3455,21.26
3456,19.49
3457,18.56
3458,17.88
3459,17.03
3460,16.14
3461,15.61
3462,15.43
3463,16.59
3464,18.9
3465,20.74
3466,21.63
3467,22.15
3468,20.74
3469,20.33
3470,20.47
3471,20.86
3472,20.94
3473,21.76
3474,24.03
3475,23.4
3476,22.22
3477,21.48
3478,19.73
3479,17.44
3480,17.33
3481,16.51
3482,16.13
3483,15.84
3484,14.92
3485,14.17
3486,13.33
3487,14.28
3488,15.82
3489,17.18
3490,18.08
3491,18.62
3492,18.96
3493,19.02
3494,19.07
3495,19.3
3496,19.05
3497,20.48
3498,22.54
3499,22.66
3500,22.27
3501,21.48
3502,19.68
3503,17.99
3504,16.7
3505,15.87
3506,15.44
3507,15.12
3508,14.44
3509,14.64
3510,15.48
3511,19.16
3512,22.63
3513,24.38
3514,25.78
3515,26.36
3516,23.62
3517,23.49
3518,25.26
3519,27.13
3520,26.47
3521,25.8
3522,26.66
3523,25.67
3524,24.72
3525,23.88
3526,22.1
3527,16.58
3528,17.18
3529,16.35
3530,15.8
3531,15.28
3532,14.82
3533,14.84
3534,15.99
3535,19.84
3536,23.31
3537,19.82
3538,24.53
3539,23.61
3540,22.19
3541,22.23
3542,23.61
3543,24.15
3544,23.57
3545,23.8
3546,24.56
3547,23.76
3548,22.92
3549,22.64
3550,20.45
3551,18.33
3552,16.88
3553,16
3554,15.61
3555,15.3
3556,14.7
3557,15.11
3558,16.05
3559,18.51
3560,20.56
3561,21.19
3562,20.97
3563,21.42
3564,19.76
3565,21.38
3566,24.59
3567,25.49
3568,24.88
3569,24.49
3570,25.86
3571,24.84
3572,23.84
3573,22.6
3574,20.55
3575,18.36
3576,16.69
3577,15.78
3578,15.21
3579,14.76
3580,14.36
3581,14.69
3582,15.52
3583,18.52
3584,21.36
3585,22.49
3586,23.42
3587,24.33
3588,22.29
3589,23.72
3590,26.62
3591,26.63
3592,25.64
3593,25.5
3594,26.22
3595,25.26
3596,24.36
3597,23.56
3598,21.66
3599,19.78
3600,18.36
3601,17.09
3602,16.33
3603,15.65
3604,15.28
3605,15.07
3606,16
3607,19.42
3608,22.3
3609,24.35
3610,25.39
3611,25.62
3612,23.49
3613,24.18
3614,26.94
3615,27.57
3616,26.52
3617,25.68
3618,27.15
3619,25.99
3620,25.08
3621,24.1
3622,22.41
3623,20.77
3624,19.17
3625,18.37
3626,17.64
3627,16.45
3628,15.46
3629,14.52
3630,14.51
3631,16.5
3632,19.66
3633,21.84
3634,22.77
3635,22.89
3636,21.83
3637,22.18
3638,23.94
3639,24.43
3640,23.23
3641,23.43
3642,25.09
3643,24.47
3644,23.71
3645,23.42
3646,21.83
3647,20.35
3648,19.02
3649,18.14
3650,17.4
3651,16.63
3652,15.37
3653,14.66
3654,14.52
3655,15.63
3656,17.37
3657,19.11
3658,20.09
3659,20.63
3660,19.92
3661,19.67
3662,20.18
3663,20.43
3664,19.93
3665,21.18
3666,23.34
3667,23.1
3668,22.92
3669,22.14
3670,20.52
3671,19.18
3672,17.98
3673,16.97
3674,16.34
3675,15.73
3676,15.07
3677,14.46
3678,14.51
3679,16.21
3680,18.32
3681,19.79
3682,20.8
3683,21.2
3684,20.54
3685,20.54
3686,19.85
3687,19.51
3688,19.49
3689,20.81
3690,23.01
3691,23.11
3692,22.85
3693,22.4
3694,20.37
3695,18.65
3696,17.26
3697,16.27
3698,15.73
3699,15.1
3700,14.48
3701,15.11
3702,15.7
3703,18.95
3704,21.23
3705,22.67
3706,23.56
3707,24.45
3708,22.35
3709,23.34
3710,25.84
3711,26.08
3712,25.5
3713,24.74
3714,25.39
3715,24.66
3716,23.92
3717,23.05
3718,20.83
3719,18.7
3720,17.12
3721,16.14
3722,15.65
3723,15.11
3724,14.72
3725,14.48
3726,15.58
3727,19.03
3728,21.75
3729,22.82
3730,23.66
3731,24.27
3732,21.67
3733,22.38
3734,24.61
3735,25.32
3736,24.99
3737,24.45
3738,25.67
3739,24.61
3740,23.68
3741,23.22
3742,21.14
3743,18.92
3744,17.34
3745,16.63
3746,16.02
3747,15.49
3748,14.95
3749,14.87
3750,15.74
3751,18.72
3752,21.54
3753,22.93
3754,23.1
3755,23.1
3756,20.75
3757,20.31
3758,21.42
3759,21.25
3760,21.04
3761,21.03
3762,22.53
3763,21.93
3764,21.25
3765,20.66
3766,18.51
3767,16.52
3768,15.63
3769,15.01
3770,14.6
3771,14.27
3772,13.71
3773,14.19
3774,15.52
3775,18.31
3776,21.24
3777,22.57
3778,23.17
3779,22.92
3780,21.04
3781,22.39
3782,25.41
3783,25.93
3784,24.89
3785,23.63
3786,25.1
3787,24.54
3788,23.59
3789,22.84
3790,20.88
3791,18.63
3792,17.68
3793,16.86
3794,16.03
3795,15.22
3796,14.46
3797,14.03
3798,14.3
3799,16.11
3800,18.39
3801,20.14
3802,20.59
3803,21.37
3804,20.61
3805,20.27
3806,21.64
3807,22
3808,21.67
3809,22.12
3810,24.37
3811,24.08
3812,22.67
3813,21.29
3814,20.13
3815,18.7
3816,17.45
3817,16.64
3818,15.93
3819,15.26
3820,14.34
3821,13.91
3822,13.64
3823,14.56
3824,15.97
3825,16.96
3826,17.89
3827,18.24
3828,18.19
3829,18.46
3830,18.99
3831,19.27
3832,19.33
3833,19.85
3834,22.12
3835,22.09
3836,21.8
3837,21.07
3838,19.34
3839,17.76
3840,16.45
3841,15.61
3842,15.09
3843,14.76
3844,14.51
3845,14.6
3846,15.44
3847,18.66
3848,21.48
3849,23.07
3850,24.45
3851,25.29
3852,22.99
3853,23.44
3854,23.96
3855,23.76
3856,23.04
3857,22.92
3858,23.42
3859,22.68
3860,21.91
3861,21.14
3862,19.07
3863,17.29
3864,15.97
3865,15.22
3866,14.82
3867,14.38
3868,14
3869,14.3
3870,15.11
3871,18.05
3872,20.69
3873,22.28
3874,23.15
3875,23.5
3876,21.8
3877,22.9
3878,25.35
3879,25.76
3880,25.51
3881,25.51
3882,26.4
3883,23.55
3884,22.7
3885,21.77
3886,19.85
3887,17.9
3888,16.61
3889,15.71
3890,15.19
3891,14.82
3892,14.38
3893,14.16
3894,15.05
3895,18.27
3896,21.06
3897,22.9
3898,24.15
3899,24.6
3900,21.21
3901,22.2
3902,25.59
3903,26.43
3904,25.67
3905,24.88
3906,25.75
3907,24.88
3908,24.03
3909,23.02
3910,21.27
3911,19.3
3912,17.65
3913,16.76
3914,16.24
3915,15.72
3916,15.04
3917,15.3
3918,15.99
3919,19.08
3920,21.92
3921,23.47
3922,23.93
3923,23.93
3924,22.33
3925,23.18
3926,26.07
3927,24.43
3928,25.22
3929,25.08
3930,25.87
3931,25.23
3932,24.41
3933,23.21
3934,21.34
3935,19.26
3936,17.79
3937,16.91
3938,16.29
3939,15.96
3940,15.31
3941,14.51
3942,15.78
3943,18.66
3944,21.45
3945,22.5
3946,23.75
3947,24.79
3948,23.34
3949,24.51
3950,27.51
3951,27.74
3952,26.11
3953,25.08
3954,25.69
3955,24.66
3956,23.61
3957,22.84
3958,21.32
3959,19.62
3960,18.1
3961,17.28
3962,16.59
3963,15.72
3964,15.05
3965,14.65
3966,14.88
3967,16.88
3968,19.71
3969,21.55
3970,22.52
3971,23.21
3972,21.49
3973,20.89
3974,21.31
3975,22.02
3976,21.33
3977,21.92
3978,23.92
3979,22.97
3980,22.2
3981,21.62
3982,20.12
3983,18.6
3984,17.53
3985,16.88
3986,16.31
3987,15.86
3988,14.73
3989,14.27
3990,13.72
3991,14.52
3992,15.77
3993,16.81
3994,17.35
3995,17.59
3996,17.21
3997,16.65
3998,16.9
3999,17.63
4000,17.52
4001,18.42
4002,21.03
4003,20.92
4004,20.41
4005,20
4006,18.89
4007,17.7
4008,16.48
4009,15.89
4010,15.42
4011,14.94
4012,14.23
4013,14.11
4014,14.77
4015,18.02
4016,21.34
4017,22.56
4018,23.74
4019,24.89
4020,23.16
4021,23.73
4022,26.47
4023,26.71
4024,25.6
4025,24.76
4026,25.56
4027,24.84
4028,24.25
4029,23.81
4030,21.91
4031,19.65
4032,17.91
4033,16.93
4034,16.18
4035,15.73
4036,14.86
4037,13.88
4038,14.22
4039,16.66
4040,19.12
4041,22.11
4042,23.58
4043,24.46
4044,22.53
4045,23.07
4046,26.01
4047,26.62
4048,25.88
4049,25.62
4050,26.9
4051,25.45
4052,24.69
4053,23.44
4054,21.49
4055,19.31
4056,17.78
4057,17.01
4058,16.39
4059,15.76
4060,14.95
4061,14.74
4062,16.13
4063,19.89
4064,22.98
4065,24.46
4066,25.49
4067,26.65
4068,24.6
4069,25.46
4070,27.76
4071,27.72
4072,26.44
4073,25.11
4074,25.56
4075,24.74
4076,24.11
4077,23.11
4078,21.54
4079,19.45
4080,17.95
4081,17.05
4082,16.51
4083,15.89
4084,15.05
4085,14.9
4086,15.95
4087,19.4
4088,23.27
4089,24.99
4090,25.57
4091,26.29
4092,23.72
4093,24.68
4094,27.54
4095,28.03
4096,27.33
4097,26.84
4098,27.3
4099,26.23
4100,25.42
4101,24.63
4102,22.45
4103,20.22
4104,18.83
4105,17.98
4106,17.26
4107,16.63
4108,15.68
4109,15.34
4110,15.84
4111,18.93
4112,22.2
4113,24.67
4114,26.38
4115,26.98
4116,24.09
4117,24.68
4118,26.39
4119,27.44
4120,21.93
4121,19.5
4122,23.21
4123,23.24
4124,22.23
4125,21.72
4126,20.05
4127,18.44
4128,17.27
4129,16.56
4130,16.02
4131,15.69
4132,14.99
4133,14.22
4134,14.3
4135,15.71
4136,17.83
4137,19.77
4138,20.44
4139,21.24
4140,20.33
4141,20.51
4142,21.92
4143,22.32
4144,21.93
4145,22.33
4146,23.97
