t,demand
751,4807.5
752,5325.4
753,4773.3
754,5685.1
755,5803.6
756,5222.2
757,5374.6
758,6131
759,6382
760,6373.6
761,6097.6
762,6458.7
763,6337.3
764,6171.4
765,5978.2
766,5554.4
767,4875.4
768,4481.9
769,4188.1
770,4041
771,3919.6
772,3816.5
773,3937.3
774,4068.1
775,4739.4
776,5401.4
777,5932.6
778,6215.5
779,6316.4
780,5458.7
781,5349
782,6062.6
783,6179.5
784,6092.3
785,5990.1
786,6405
787,6227.8
788,6008.2
789,5710.1
790,5286
791,4789.1
792,4385.9
793,4157.1
794,3978.7
795,3848.2
796,3764.9
797,3742.6
798,3687.4
799,4106
800,4372
801,4722.9
802,5507.8
803,5690.4
804,5524.7
805,5490.7
806,5695.6
807,5760
808,5619.1
809,5587.7
810,6272.6
811,6301
812,6087.1
813,5944
814,5609.2
815,5148.2
816,4812.8
817,4562.8
818,4374.7
819,4226.3
820,3991.1
821,3777.8
822,3732.6
823,4100.3
824,4605
825,5024.3
826,5278.2
827,5405
828,5129.9
829,5068
830,5073.5
831,5136.5
832,5137.2
833,5151
834,5840.5
835,6038.9
836,6152.8
837,6021.8
838,5585.8
839,5092.3
840,4699.1
841,4413
842,4202.2
843,3966.6
844,3836.6
845,3838.8
846,3917.1
847,4614.5
848,5309
849,5557.9
850,5863.9
851,6240.4
852,5698.9
853,6119.7
854,6916.2
855,6774.5
856,6144.4
857,6047.9
858,6272.9
859,6076.3
860,5904.6
861,5646.6
862,5192.7
863,4645.5
864,4268
865,4075.8
866,3939.8
867,3815.2
868,3711.2
869,3870.9
870,4060.5
871,4818.1
872,5387.2
873,5653.9
874,5847.6
875,6105.5
876,5625
877,5975.1
878,6748.1
879,6987.6
880,6708.2
881,6587.3
882,6702.5
883,6390
884,5951.3
885,5652.4
886,5166.7
887,4585.7
888,4213.1
889,4012.5
890,3892.7
891,3800.9
892,3670.9
893,3803.6
894,4029.7
895,4782.1
896,5317.6
897,5581.5
898,5928.9
899,6124.2
900,5513.2
901,5886.4
902,6733.7
903,6907
904,6788.8
905,6532
906,6676.7
907,6547
908,6361
909,6058.5
910,5606.8
911,4987.9
912,4583.2
