t,DNI,t_ambt,Wt,Qt,GHI,day,SF,DHI
0,0,25.08,0.9,0,0,1,0.514482694,0
1,0,24.87,0.93,0,0,1,0.16620863,0
2,0,24.65,1,0,0,1,0.25342147,0
3,0,24.4,1.11,0,0,1,0.956635232,0
4,0,24.15,1.19,0,0,1,0.530485103,0
5,10.8,24.02,1.21,0,0,1,0.613528678,0
6,116.84,24.19,1.07,0,98.4,1,0.376845668,57.4
7,265.7,25.22,0.49,0,422.4,1,0.853560939,246.4
8,404.77,26.04,0.5,0,760.8,1,0.71650027,443.8
9,573.47,26.88,0.78,0,992.4,1,0.54039313,578.9
10,528.66,27.49,1.01,0,1153.2,1,0.683327163,672.7
11,183.84,27.95,1.09,0,1.236,1,0.700992401,0.721
12,203.74,28.25,1.11,0,1.2312,1,0.634955581,0.7182
13,268.06,28.21,0.98,0,1142.4,1,0.869044686,666.4
14,335,27.89,0.76,0,976.8,1,0.878485545,569.8
15,309.2,27.42,0.49,0,742.8,1,0.914020494,433.3
16,140.97,26.86,0.31,0,440.4,1,0.215874093,256.9
17,26.12,26.23,0.35,0,147.6,1,0.696479415,86.1
18,0,25.77,0.78,0,0,1,0.145386324,0
19,0,25.51,0.97,0,0,1,0.077564709,0
20,0,25.12,1.19,0,0,1,0.282804782,0
21,0,24.63,1.31,0,0,1,0.299908097,0
22,0,24.3,1.2,0,0,1,0.951735823,0
23,0,24.14,0.91,0,0,1,0.889262359,0
24,0,24.04,0.91,0,0,2,0.223918548,0
25,0,23.83,0.95,0,0,2,0.918828266,0
26,0,23.66,0.95,0,0,2,0.205392797,0
27,0,23.52,0.87,0,0,2,0.700188492,0
28,0,23.33,0.87,0,0,2,0.313959778,0
29,9.2,23.15,0.87,0,0,2,0.344124768,0
30,92.88,23.84,0.87,0,98.4,2,0.48254294,57.4
31,237.21,24.81,0.79,0,422.4,2,0.494334723,246.4
32,430.78,25.79,0.88,0,760.8,2,0.010152657,443.8
33,628.48,27.02,0.88,0,992.4,2,0.612886014,578.9
34,803.23,27.96,0.81,0,1153.2,2,0.697002784,672.7
35,778.88,28.57,0.73,0,1.236,2,0.007633905,0.721
36,848.51,28.88,0.66,0,1.2312,2,0.506388611,0.7182
37,796.88,28.93,0.61,0,1142.4,2,0.892322735,666.4
38,634.65,28.63,0.56,0,976.8,2,0.214770681,569.8
39,452.27,28.15,0.4,0,742.8,2,0.2061631,433.3
40,237.88,27.61,0.24,0,440.4,2,0.72809158,256.9
41,43.18,27.11,0.53,0,147.6,2,0.689988818,86.1
42,0,26.8,0.82,0,0,2,0.750001605,0
43,0,26.61,0.95,0,0,2,0.294502868,0
44,0,26.25,1.09,0,0,2,0.114901265,0
45,0,25.76,1.28,0,0,2,0.693539236,0
46,0,25.12,1.47,0,0,2,0.123309997,0
47,0,24.54,1.52,0,0,2,0.298305058,0
48,0,24.18,1.23,0,0,3,0.23638453,0
49,0,24.18,1.02,0,0,3,0.645241484,0
50,0,24.1,0.96,0,0,3,0.505429375,0
51,0,23.93,0.77,0,0,3,0.68421492,0
52,0,23.76,1.06,0,0,3,0.148439515,0
53,9.7,23.53,1.23,0,0,3,0.112506437,0
54,139.64,24,0.85,0,98.4,3,0.678086894,57.4
55,379.9,24.91,0.5,0,422.4,3,0.902990514,246.4
56,550.08,25.95,0.5,0,760.8,3,0.000152914,443.8
57,628.99,27.08,0.69,0,992.4,3,0.220160984,578.9
58,844.23,28.07,0.78,0,1153.2,3,0.346982653,672.7
59,883.23,28.72,0.78,0,1.236,3,0.588323097,0.721
60,825.6,29.01,0.72,0,1.2312,3,0.670366405,0.7182
61,746.76,29.01,0.63,0,1142.4,3,0.629386283,666.4
62,549.92,28.71,0.52,0,976.8,3,0.227475428,569.8
63,313.71,28.15,0.32,0,742.8,3,0.879743859,433.3
64,167.77,27.7,0.39,0,440.4,3,0.20586291,256.9
65,27.81,27.03,0.66,0,147.6,3,0.753187752,86.1
66,0,26,1.13,0,0,3,0.057705822,0
67,0,25.33,1.17,0,0,3,0.063602228,0
68,0,25.12,0.96,0,0,3,0.475189364,0
69,0,24.98,0.96,0,0,3,0.051870343,0
70,0,24.83,0.84,0,0,3,0.197451031,0
71,0,24.61,0.74,0,0,3,0.414402656,0
72,0,24.36,0.83,0,0,4,0.586458839,0
73,0,24.14,1.11,0,0,4,0.390415111,0
74,0,23.96,1.28,0,0,4,0.368715973,0
75,0,23.82,1.37,0,0,4,0.782914313,0
76,0,23.6,1.42,0,0,4,0.985905404,0
77,7.14,23.37,1.38,0,0,4,0.644594722,0
78,105.33,24.05,0.95,0,98.4,4,0.086877903,57.4
79,274.88,25.35,0.73,0,422.4,4,0.380216874,246.4
80,449.44,26.4,0.76,0,760.8,4,0.202017789,443.8
81,692.43,27.39,0.86,0,992.4,4,0.468796877,578.9
82,838.52,28.26,0.9,0,1153.2,4,0.503684815,672.7
83,839.63,28.76,0.83,0,1.236,4,0.036161785,0.721
84,841.66,28.97,0.68,0,1.2312,4,0.28481896,0.7182
85,729.77,28.92,0.53,0,1142.4,4,0.902766601,666.4
86,611.55,28.69,0.43,0,976.8,4,0.908751889,569.8
87,427.85,28.34,0.28,0,742.8,4,0.416687329,433.3
88,215.75,27.85,0.2,0,440.4,4,0.649118123,256.9
89,40.59,27.37,0.49,0,147.6,4,0.051935303,86.1
90,0,27.09,0.71,0,0,4,0.923969765,0
91,0,26.94,0.86,0,0,4,0.876294485,0
92,0,26.62,1.07,0,0,4,0.50607269,0
93,0,26.19,1.26,0,0,4,0.819993239,0
94,0,25.88,1.33,0,0,4,0.44900289,0
95,0,25.7,1.29,0,0,4,0.561207744,0
96,0,25.54,1.21,0,0,5,0.631195059,0
97,0,25.28,1.21,0,0,5,0.998175946,0
98,0,25.02,1.23,0,0,5,0.018412806,0
99,0,24.69,1.31,0,0,5,0.063774317,0
100,0,24.51,1.32,0,0,5,0.305284139,0
101,6.66,24.37,1.3,0,0,5,0.379000633,0
102,93.57,24.44,1.19,0,98.4,5,0.331605173,57.4
103,249.38,25.62,0.53,0,422.4,5,0.77531133,246.4
104,408.73,26.37,0.38,0,760.8,5,0.138474419,443.8
105,654.98,26.71,0.29,0,992.4,5,0.395574044,578.9
106,812.48,27.01,0.22,0,1153.2,5,0.582941122,672.7
107,878.05,27.43,0.16,0,1.236,5,0.669738176,0.721
108,836.77,27.85,0.15,0,1.2312,5,0.513379391,0.7182
109,789.62,27.99,0.16,0,1142.4,5,0.260182929,666.4
110,624.59,27.86,0.23,0,976.8,5,0.716680707,569.8
111,389.45,27.48,0.29,0,742.8,5,0.016040158,433.3
112,185.05,26.95,0.3,0,440.4,5,0.972179036,256.9
113,32.97,26.29,0.6,0,147.6,5,0.060796545,86.1
114,0,25.5,0.97,0,0,5,0.517955429,0
115,0,25.15,0.84,0,0,5,0.508726349,0
116,0,25.02,0.92,0,0,5,0.134398812,0
117,0,24.91,0.9,0,0,5,0.778602556,0
118,0,24.7,0.77,0,0,5,0.463426991,0
119,0,24.45,1.05,0,0,5,0.531835393,0
120,0,24.21,1.31,0,0,6,0.599705806,0
121,0,24.08,1.33,0,0,6,0.314357898,0
122,0,24.08,1.25,0,0,6,0.748390482,0
123,0,24.1,1.16,0,0,6,0.809065186,0
124,0,24.15,1.04,0,0,6,0.497257271,0
125,7.21,24.11,1,0,0,6,0.367370773,0
126,84.45,24.21,0.96,0,98.4,6,0.583113403,57.4
127,216.17,25.22,0.49,0,422.4,6,0.863883893,246.4
128,342.48,26.1,0.34,0,760.8,6,0.528391435,443.8
129,376.3,27,0.26,0,992.4,6,0.412076396,578.9
130,450.69,27.99,0.16,0,1153.2,6,0.055287068,672.7
131,571.69,28.69,0.2,0,1.236,6,0.912863886,0.721
132,680.25,29.05,0.23,0,1.2312,6,0.811467269,0.7182
133,691.09,29.11,0.21,0,1142.4,6,0.523348959,666.4
134,599.62,28.87,0.17,0,976.8,6,0.243096483,569.8
135,430.19,28.34,0.14,0,742.8,6,0.531937751,433.3
136,207.19,27.83,0.14,0,440.4,6,0.747180544,256.9
137,37.3,27.23,0.37,0,147.6,6,0.92592476,86.1
138,0,26.87,0.63,0,0,6,0.832074201,0
139,0,26.4,0.95,0,0,6,0.092341935,0
140,0,25.83,1.27,0,0,6,0.41709416,0
141,0,25.38,1.44,0,0,6,0.188217369,0
142,0,25.14,1.45,0,0,6,0.030644057,0
143,0,24.94,1.43,0,0,6,0.72414009,0
144,0,24.68,1.42,0,0,7,0.77099744,0
145,0,24.4,1.42,0,0,7,0.160787313,0
146,0,24.18,1.41,0,0,7,0.260900033,0
147,0,24.02,1.4,0,0,7,0.519866644,0
148,0,23.93,1.39,0,0,7,0.456166483,0
149,5.28,23.86,1.4,0,0,7,0.217236639,0
150,38.04,24.23,0.95,0,98.4,7,0.837155348,57.4
151,93.95,25.1,0.59,0,422.4,7,0.173990029,246.4
152,133.61,25.79,0.38,0,760.8,7,0.959091561,443.8
153,86.97,26.42,0.47,0,992.4,7,0.657867002,578.9
154,121.79,27,0.43,0,1153.2,7,0.958802236,672.7
155,133.16,27.47,0.42,0,1.236,7,0.900879667,0.721
156,260.92,27.61,0.39,0,1.2312,7,0.046423165,0.7182
157,200.65,27.41,0.3,0,1142.4,7,0.057131457,666.4
158,239.95,26.98,0.21,0,976.8,7,0.544171674,569.8
159,215.82,26.52,0.21,0,742.8,7,0.059986469,433.3
160,108.4,26.2,0.21,0,440.4,7,0.090731085,256.9
161,25.65,25.88,0.41,0,147.6,7,0.150643674,86.1
162,0,25.32,0.86,0,0,7,0.670652733,0
163,0,24.81,1.07,0,0,7,0.458044054,0
164,0,24.41,1.09,0,0,7,0.043224356,0
165,0,24.08,1.03,0,0,7,0.722982415,0
166,0,23.89,0.91,0,0,7,0.008174948,0
167,0,23.8,0.87,0,0,7,0.958724661,0
168,0,23.66,0.8,0,0,8,0.344002373,0
169,0,23.5,0.81,0,0,8,0.070424066,0
170,0,23.27,0.95,0,0,8,0.8498117,0
171,0,23.01,1.19,0,0,8,0.71808428,0
172,0,22.77,1.25,0,0,8,0.414803923,0
173,6.38,22.6,1.34,0,0,8,0.680864496,0
174,62.57,23.54,0.92,0,98.4,8,0.580511732,57.4
175,193.23,24.8,0.6,0,422.4,8,0.187399153,246.4
176,333.95,25.83,0.67,0,760.8,8,0.219246979,443.8
177,491.24,26.92,0.66,0,992.4,8,0.004971794,578.9
178,559.73,27.62,0.59,0,1153.2,8,0.592635998,672.7
179,603.07,28.15,0.59,0,1.236,8,0.735479126,0.721
180,578.93,28.48,0.67,0,1.2312,8,0.506172111,0.7182
181,507.73,28.53,0.72,0,1142.4,8,0.755192993,666.4
182,520.27,28.38,0.71,0,976.8,8,0.425413238,569.8
183,375.93,28.04,0.58,0,742.8,8,0.194042358,433.3
184,192.93,27.53,0.32,0,440.4,8,0.425520162,256.9
185,40.34,26.97,0.44,0,147.6,8,0.803907732,86.1
186,0,26.56,0.61,0,0,8,0.051314021,0
187,0,26.4,0.75,0,0,8,0.549825494,0
188,0,26.1,0.86,0,0,8,0.189258623,0
189,0,25.62,1.04,0,0,8,0.293473232,0
190,0,25.08,1.19,0,0,8,0.099519872,0
191,0,24.58,1.29,0,0,8,0.346893202,0
192,0,24.15,1.33,0,0,9,0.479559739,0
193,0,23.79,1.37,0,0,9,0.667513088,0
194,0,23.48,1.41,0,0,9,0.742152679,0
195,0,23.23,1.46,0,0,9,0.407078999,0
196,0,22.98,1.53,0,0,9,0.534888254,0
197,6.86,22.77,1.56,0,0,9,0.765612618,0
198,109.8,23.57,1.04,0,98.4,9,0.76242805,57.4
199,288.05,25.27,0.68,0,422.4,9,0.455109333,246.4
200,480.91,26.27,0.7,0,760.8,9,0.154947687,443.8
201,657.15,27.15,0.71,0,992.4,9,0.819311729,578.9
202,775.82,27.83,0.73,0,1153.2,9,0.960751207,672.7
203,770.95,28.29,0.7,0,1.236,9,0.356905114,0.721
204,632.92,28.53,0.61,0,1.2312,9,0.706764778,0.7182
205,422.1,28.57,0.5,0,1142.4,9,0.401628474,666.4
206,181.19,28.43,0.4,0,976.8,9,0.094580387,569.8
207,117.27,27.97,0.34,0,742.8,9,0.468525302,433.3
208,69.77,27.4,0.39,0,440.4,9,0.904258461,256.9
209,22.89,26.4,0.41,0,147.6,9,0.010903893,86.1
210,0,25.3,0.97,0,0,9,0.382324414,0
211,0,24.63,1.02,0,0,9,0.609780351,0
212,0,24.3,0.8,0,0,9,0.486383669,0
213,0,24.12,0.79,0,0,9,0.74248991,0
214,0,23.91,0.73,0,0,9,0.334246944,0
215,0,23.75,0.78,0,0,9,0.432397768,0
216,0,23.59,0.88,0,0,10,0.82273854,0
217,0,23.51,0.91,0,0,10,0.73657492,0
218,0,23.37,0.89,0,0,10,0.761608199,0
219,0,23.21,0.89,0,0,10,0.642156789,0
220,0,23.11,0.78,0,0,10,0.634015701,0
221,5.84,22.98,0.75,0,0,10,0.519261528,0
222,61.44,23.57,0.73,0,98.4,10,0.863964518,57.4
223,167.93,24.47,0.55,0,422.4,10,0.82050982,246.4
224,267.7,25.12,0.73,0,760.8,10,0.836947044,443.8
225,459.27,25.89,0.74,0,992.4,10,0.374796612,578.9
226,603.26,26.58,0.76,0,1153.2,10,0.742754213,672.7
227,618.77,27.17,0.77,0,1.236,10,0.713859707,0.721
228,644.47,27.43,0.77,0,1.2312,10,0.003191906,0.7182
229,548.49,27.29,0.75,0,1142.4,10,0.061540298,666.4
230,402.96,26.76,0.69,0,976.8,10,0.993856578,569.8
231,281.88,25.92,0.6,0,742.8,10,0.379060845,433.3
232,141.41,25.29,0.5,0,440.4,10,0.622947835,256.9
233,27.95,24.72,0.52,0,147.6,10,0.367634819,86.1
234,0,24.14,0.73,0,0,10,0.986108186,0
235,0,23.86,0.84,0,0,10,0.592500093,0
236,0,23.65,0.85,0,0,10,0.283205516,0
237,0,23.46,0.83,0,0,10,0.24530183,0
238,0,23.33,0.79,0,0,10,0.191738558,0
239,0,23.15,0.76,0,0,10,0.498232202,0
240,0,22.92,0.73,0,0,11,0.453835202,0
241,0,22.7,1.04,0,0,11,0.111309993,0
242,0,22.54,1.1,0,0,11,0.648315844,0
243,0,22.47,1.15,0,0,11,0.909155131,0
244,0,22.45,1.28,0,0,11,0.716377316,0
245,5.69,22.44,1.33,0,0,11,0.87334008,0
246,72.05,22.94,0.99,0,98.4,11,0.32031616,57.4
247,182.01,23.89,0.51,0,422.4,11,0.795615604,246.4
248,309.92,24.52,0.3,0,760.8,11,0.636673494,443.8
249,478.34,25.04,0.31,0,992.4,11,0.02484121,578.9
250,570.55,25.42,0.32,0,1153.2,11,0.077690798,672.7
251,721.18,26.01,0.32,0,1.236,11,0.477354331,0.721
252,709.55,26.73,0.34,0,1.2312,11,0.963679188,0.7182
253,686.27,27.12,0.32,0,1142.4,11,0.80122242,666.4
254,440.37,27.05,0.28,0,976.8,11,0.837835278,569.8
255,282.42,26.73,0.17,0,742.8,11,0.253185663,433.3
256,174.8,26.12,0.14,0,440.4,11,0.729224027,256.9
257,43.48,25.6,0.31,0,147.6,11,0.085422832,86.1
258,0,25.55,0.47,0,0,11,0.25358115,0
259,0,25.4,0.66,0,0,11,0.861226054,0
260,0,25.12,0.87,0,0,11,0.90819161,0
261,0,24.79,1.07,0,0,11,0.178285943,0
262,0,24.48,1.2,0,0,11,0.146578537,0
263,0,24.11,1.32,0,0,11,0.758561858,0
264,0,23.7,1.42,0,0,12,0.987469394,0
265,0,23.21,1.55,0,0,12,0.686092352,0
266,0,22.83,1.64,0,0,12,0.07659048,0
267,0,22.58,1.64,0,0,12,0.001360581,0
268,0,22.51,1.61,0,0,12,0.816802885,0
269,5.95,22.54,1.54,0,0,12,0.979244545,0
270,80.23,23.29,0.98,0,98.4,12,0.920259538,57.4
271,236.77,24.38,0.44,0,422.4,12,0.344647383,246.4
272,366.83,25.42,0.36,0,760.8,12,0.694967664,443.8
273,574.71,26.42,0.3,0,992.4,12,0.641474264,578.9
274,640.3,27.48,0.25,0,1153.2,12,0.144345568,672.7
275,641.95,28.23,0.2,0,1.236,12,0.745572345,0.721
276,698.46,28.55,0.24,0,1.2312,12,0.642314418,0.7182
277,670.57,28.53,0.27,0,1142.4,12,0.145828456,666.4
278,465.05,28.3,0.29,0,976.8,12,0.750770657,569.8
279,248.41,27.83,0.25,0,742.8,12,0.470870281,433.3
280,102.22,27.32,0.18,0,440.4,12,0.545463854,256.9
281,27.02,26.73,0.35,0,147.6,12,0.001588279,86.1
282,0,26.3,0.77,0,0,12,0.640086419,0
283,0,25.78,1.09,0,0,12,0.94033797,0
284,0,25.19,1.32,0,0,12,0.160005638,0
285,0,24.63,1.48,0,0,12,0.587631679,0
286,0,24.12,1.54,0,0,12,0.897682274,0
287,0,23.79,1.31,0,0,12,0.798122642,0
288,0,23.67,0.95,0,0,13,0.96784795,0
289,0,23.61,0.84,0,0,13,0.863431194,0
290,0,23.51,0.77,0,0,13,0.578454132,0
291,0,23.4,0.7,0,0,13,0.5422689,0
292,0,23.23,0.98,0,0,13,0.18955446,0
293,6.99,23.06,1.15,0,0,13,0.357293255,0
294,110.71,23.37,0.86,0,98.4,13,0.365473341,57.4
295,295,24.17,0.56,0,422.4,13,0.608814726,246.4
296,465.41,24.83,0.33,0,760.8,13,0.182647175,443.8
297,597.83,25.5,0.37,0,992.4,13,0.431935258,578.9
298,699.52,26.07,0.39,0,1153.2,13,0.25497507,672.7
299,659.41,26.6,0.37,0,1.236,13,0.795982289,0.721
300,624.66,26.92,0.32,0,1.2312,13,0.297104972,0.7182
301,538.45,27.12,0.32,0,1142.4,13,0.057243438,666.4
302,402.89,27.05,0.36,0,976.8,13,0.292698469,569.8
303,173.18,26.83,0.36,0,742.8,13,0.988118138,433.3
304,100.59,26.44,0.32,0,440.4,13,0.703568562,256.9
305,27.52,25.82,0.4,0,147.6,13,0.17450638,86.1
306,0,25.33,0.88,0,0,13,0.916349046,0
307,0,24.92,1.13,0,0,13,0.073389454,0
308,0,24.57,1.28,0,0,13,0.562398914,0
309,0,24.18,1.41,0,0,13,0.031305184,0
310,0,23.85,1.5,0,0,13,0.642917012,0
311,0,23.55,1.55,0,0,13,0.824142703,0
312,0,23.29,1.28,0,0,14,0.837321428,0
313,0,23.32,0.96,0,0,14,0.642656925,0
314,0,23.3,0.9,0,0,14,0.03328014,0
315,0,23.29,0.83,0,0,14,0.139216051,0
316,0,23.23,0.97,0,0,14,0.502367276,0
317,5.2,23.21,1.28,0,0,14,0.992712823,0
318,51.92,23.57,1.02,0,98.4,14,0.890902045,57.4
319,188.02,24.63,0.53,0,422.4,14,0.972707023,246.4
320,361.77,25.37,0.49,0,760.8,14,0.790129703,443.8
321,602.41,25.84,0.69,0,992.4,14,0.117060829,578.9
322,689.42,26.37,0.75,0,1153.2,14,0.540047345,672.7
323,756.24,26.99,0.81,0,1.236,14,0.940465633,0.721
324,718.65,27.34,0.81,0,1.2312,14,0.179279504,0.7182
325,693.03,27.52,0.75,0,1142.4,14,0.106833217,666.4
326,515.68,27.46,0.62,0,976.8,14,0.99548508,569.8
327,322.47,27.22,0.45,0,742.8,14,0.849344326,433.3
328,189.95,26.76,0.24,0,440.4,14,0.365235094,256.9
329,41.04,26.19,0.46,0,147.6,14,0.762833635,86.1
330,0,25.74,0.97,0,0,14,0.273647728,0
331,0,25.3,1.24,0,0,14,0.337782666,0
332,0,24.94,1.42,0,0,14,0.646555687,0
333,0,24.75,1.48,0,0,14,0.849196792,0
334,0,24.76,1.38,0,0,14,0.154726257,0
335,0,24.81,1.2,0,0,14,0.729026814,0
336,0,24.54,1.24,0,0,15,0.9331535,0
337,0,24.05,1.43,0,0,15,0.022549568,0
338,0,23.77,1.5,0,0,15,0.831444676,0
339,0,23.57,1.46,0,0,15,0.156259293,0
340,0,23.49,1.26,0,0,15,0.941067405,0
341,6.05,23.44,1.26,0,0,15,0.639459485,0
342,41.21,23.68,1.03,0,98.4,15,0.552508241,57.4
343,122.56,24.59,0.75,0,422.4,15,0.266852883,246.4
344,208.73,25.29,0.52,0,760.8,15,0.816375616,443.8
345,303.74,25.94,0.69,0,992.4,15,0.253350114,578.9
346,444.48,26.33,0.87,0,1153.2,15,0.822815598,672.7
347,692.98,26.68,0.91,0,1.236,15,0.236347884,0.721
348,653.88,26.9,0.82,0,1.2312,15,0.139398937,0.7182
349,561.98,26.98,0.72,0,1142.4,15,0.363914836,666.4
350,346.3,26.71,0.55,0,976.8,15,0.932805685,569.8
351,154.8,26.28,0.36,0,742.8,15,0.709001264,433.3
352,61.61,25.89,0.28,0,440.4,15,0.133914507,256.9
353,19.58,25.54,0.59,0,147.6,15,0.784155971,86.1
354,0,25.15,0.93,0,0,15,0.737696406,0
355,0,24.98,0.97,0,0,15,0.942668623,0
356,0,24.8,1.02,0,0,15,0.348450232,0
357,0,24.44,1.16,0,0,15,0.374534643,0
358,0,23.98,1.32,0,0,15,0.422751212,0
359,0,23.56,1.42,0,0,15,0.842015345,0
360,0,23.27,1.41,0,0,16,0.203061964,0
361,0,23.12,1.15,0,0,16,0.475601416,0
362,0,23,1.12,0,0,16,0.747979586,0
363,0,22.89,0.9,0,0,16,0.911330234,0
364,0,22.82,0.93,0,0,16,0.682776338,0
365,4.85,22.75,1.16,0,0,16,0.105956207,0
366,18.84,23.1,0.79,0,98.4,16,0.360934318,57.4
367,78.02,23.76,0.45,0,422.4,16,0.081916083,246.4
368,163.66,24.46,0.35,0,760.8,16,0.03222886,443.8
369,234.91,24.76,0.55,0,992.4,16,0.354602599,578.9
370,248.8,24.95,0.64,0,1153.2,16,0.659209695,672.7
371,335.45,25.25,0.72,0,1.236,16,0.571882291,0.721
372,329.21,25.44,0.77,0,1.2312,16,0.685034909,0.7182
373,302.88,25.55,0.81,0,1142.4,16,0.007028216,666.4
374,285.74,25.43,0.81,0,976.8,16,0.958751645,569.8
375,211.02,25.16,0.76,0,742.8,16,0.775971269,433.3
376,113.69,24.77,0.52,0,440.4,16,0.227674619,256.9
377,29.3,24.32,0.4,0,147.6,16,0.335089169,86.1
378,0,23.75,0.99,0,0,16,0.871409561,0
379,0,23.43,1.13,0,0,16,0.888747006,0
380,0,23.26,1.16,0,0,16,0.135619855,0
381,0,23.17,1.16,0,0,16,0.48102708,0
382,0,23.09,1.17,0,0,16,0.098975295,0
383,0,22.98,1.17,0,0,16,0.692457214,0
384,0,22.85,1.17,0,0,17,0.027910078,0
385,0,22.71,1.18,0,0,17,0.863700366,0
386,0,22.49,1.26,0,0,17,0.040219396,0
387,0,22.14,1.41,0,0,17,0.217261208,0
388,0,22.14,1.37,0,0,17,0.518564733,0
389,5.46,22.39,1.16,0,0,17,0.633017702,0
390,33.04,22.93,0.79,0,98.4,17,0.100253672,57.4
391,127.28,23.83,0.24,0,422.4,17,0.183828698,246.4
392,227.94,24.86,0.36,0,760.8,17,0.41355679,443.8
393,276.62,26.24,0.35,0,992.4,17,0.26738521,578.9
394,371.1,26.93,0.4,0,1153.2,17,0.97386386,672.7
395,448.03,27.19,0.52,0,1.236,17,0.939108197,0.721
396,420.42,27.12,0.58,0,1.2312,17,0.724247592,0.7182
397,381.64,26.92,0.5,0,1142.4,17,0.829118849,666.4
398,373.84,26.77,0.36,0,976.8,17,0.084886509,569.8
399,346.17,26.62,0.2,0,742.8,17,0.243773594,433.3
400,177.62,26.13,0.1,0,440.4,17,0.383348569,256.9
401,42.21,25.26,0.24,0,147.6,17,0.56279659,86.1
402,0,24.51,0.66,0,0,17,0.510521363,0
403,0,24.18,1.01,0,0,17,0.791694102,0
404,0,23.82,1.22,0,0,17,0.122278538,0
405,0,23.51,1.3,0,0,17,0.560222309,0
406,0,23.35,1.27,0,0,17,0.219645132,0
407,0,23.3,1.18,0,0,17,0.019730864,0
408,0,23.31,1.03,0,0,18,0.247627363,0
409,0,23.28,0.93,0,0,18,0.79770649,0
410,0,23.06,1,0,0,18,0.442325043,0
411,0,22.75,1.17,0,0,18,0.029998405,0
412,0,22.44,1.33,0,0,18,0.493248742,0
413,6.52,22.26,1.42,0,0,18,0.377423181,0
414,99.33,23.14,0.88,0,98.4,18,0.445035488,57.4
415,278.68,24.93,0.4,0,422.4,18,0.257397781,246.4
416,500.94,26.39,0.29,0,760.8,18,0.6462037,443.8
417,694.29,27.55,0.27,0,992.4,18,0.050761847,578.9
418,814.78,28.38,0.34,0,1153.2,18,0.234772794,672.7
419,810.8,28.92,0.45,0,1.236,18,0.305814502,0.721
420,750.73,29.21,0.54,0,1.2312,18,0.6446861,0.7182
421,718.83,29.19,0.57,0,1142.4,18,0.767257324,666.4
422,600.39,28.96,0.54,0,976.8,18,0.405596293,569.8
423,409.17,28.47,0.4,0,742.8,18,0.4651539,433.3
424,212.98,27.76,0.18,0,440.4,18,0.211504616,256.9
425,42.93,26.94,0.36,0,147.6,18,0.738240519,86.1
426,0,26.35,0.71,0,0,18,0.198316922,0
427,0,25.84,1.01,0,0,18,0.945756955,0
428,0,25.33,1.2,0,0,18,0.219936573,0
429,0,24.98,1.26,0,0,18,0.275265273,0
430,0,24.81,1.23,0,0,18,0.576122931,0
431,0,24.75,1.12,0,0,18,0.913148783,0
432,0,24.66,1.02,0,0,19,0.965755365,0
433,0,24.5,1,0,0,19,0.655982458,0
434,0,24.2,1.09,0,0,19,0.613169788,0
435,0,23.87,1.23,0,0,19,0.569097498,0
436,0,23.63,1.28,0,0,19,0.52937894,0
437,6.56,23.45,1.26,0,0,19,0.003143512,0
438,61.18,23.77,0.88,0,98.4,19,0.399066763,57.4
439,144.84,24.51,0.64,0,422.4,19,0.790370472,246.4
440,255.55,25.05,0.54,0,760.8,19,0.703919403,443.8
441,406.64,25.61,0.56,0,992.4,19,0.009733996,578.9
442,523.05,26.01,0.74,0,1153.2,19,0.903797338,672.7
443,558.62,26.44,0.78,0,1.236,19,0.80937381,0.721
444,643.95,26.83,0.72,0,1.2312,19,0.525739538,0.7182
445,658.06,27.06,0.68,0,1142.4,19,0.20187709,666.4
446,516.16,27.19,0.65,0,976.8,19,0.401948171,569.8
447,287.22,26.94,0.39,0,742.8,19,0.407658845,433.3
448,148.91,26.41,0.12,0,440.4,19,0.992870258,256.9
449,33.83,25.95,0.26,0,147.6,19,0.76036862,86.1
450,0,25.64,0.73,0,0,19,0.69229982,0
451,0,25.17,1.04,0,0,19,0.510320042,0
452,0,24.62,1.32,0,0,19,0.331361061,0
453,0,24.18,1.47,0,0,19,0.632524,0
454,0,23.94,1.5,0,0,19,0.505479048,0
455,0,23.82,1.47,0,0,19,0.920591109,0
456,0,23.7,1.43,0,0,20,0.351555226,0
457,0,23.57,1.43,0,0,20,0.653915872,0
458,0,23.4,1.46,0,0,20,0.916222846,0
459,0,23.15,1.53,0,0,20,0.667842398,0
460,0,23.04,1.54,0,0,20,0.252219891,0
461,5.3,23.1,1.46,0,0,20,0.074043937,0
462,45.9,23.78,1.02,0,98.4,20,0.087590934,57.4
463,204.85,24.94,0.38,0,422.4,20,0.271812227,246.4
464,363.64,25.73,0.33,0,760.8,20,0.901089086,443.8
465,538.21,26.55,0.29,0,992.4,20,0.356651512,578.9
466,577.84,27.38,0.28,0,1153.2,20,0.104755793,672.7
467,722.71,28.12,0.37,0,1.236,20,0.242134408,0.721
468,695.53,28.4,0.37,0,1.2312,20,0.754485064,0.7182
469,516.1,28.35,0.33,0,1142.4,20,0.723509687,666.4
470,401.84,27.98,0.22,0,976.8,20,0.641094282,569.8
471,325.44,27.3,0.09,0,742.8,20,0.549423965,433.3
472,161.61,25.92,0.32,0,440.4,20,0.529951029,256.9
473,45.16,26.05,0.33,0,147.6,20,0.869963143,86.1
474,0,25.8,0.71,0,0,20,0.002555314,0
475,0,25.4,1.03,0,0,20,0.832598493,0
476,0,24.91,1.3,0,0,20,0.094265293,0
477,0,24.48,1.46,0,0,20,0.133184725,0
